,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,34.350033114128884,15.20817539282848,0.25818404856515464,0.04224501358605774,0.006608482091519231,0.0036071703442871954,0.02808166356810813,0.003116084916434986
0.005,34.6187112721719,15.187661376790532,0.3017372153990131,0.06514965840160039,0.012643127226528206,0.006731614739777421,0.03220601434431659,0.010331206065840853
0.01,36.74495394826243,22.10730185042134,0.2616313028896255,0.04034551018581445,0.007953548217661543,0.0035261412224925036,0.030023498803861147,0.007356466816950187
0.015,36.06333568834846,20.50865088669816,0.25939728204107937,0.0537881112041374,0.008861294596388711,0.006292948700343391,0.029333025013278974,0.004534038755664028
0.02,31.549016650774757,14.5754680375189,0.2736166465468476,0.037837409998186584,0.007160701835259587,0.003138085605462699,0.029421690176979966,0.007568258457119572
0.025,34.330286380218894,24.0275005354409,0.2857641062147578,0.08599099469064422,0.009891474580447803,0.010112291478156961,0.03266868725723655,0.01388881258581383
0.03,37.23297558070886,19.330624841543713,0.2697575548864692,0.08967860744778701,0.009208660834384635,0.008760629180989367,0.037533989521111276,0.019590102717784406
0.035,37.664134067499425,19.505070608051163,0.2608285024706792,0.07111240240043173,0.009474977278144935,0.0059672464411617806,0.030987129825816678,0.01442103348750297
0.04,32.39177893010044,16.467421179171602,0.256524738063151,0.04870562569391808,0.008679196119997734,0.005954828712731017,0.029825732616732575,0.006306545796407069
0.045,36.46603285411885,16.56066200152185,0.26071225303527185,0.09321177229148161,0.008715717542599494,0.010466121003722217,0.03195597275713167,0.017271823867289454
0.05,38.01269836879145,20.43877944210292,0.29534829832535203,0.09977523457903106,0.013630205067228039,0.01670379967817459,0.03231190368181693,0.016589645350158062
0.055,32.15544599356913,14.60960592662732,0.2647835761588896,0.048613708047125705,0.010276044671505972,0.005209616524043425,0.02887707614437688,0.00544393906670796
0.06,35.298115097283265,16.29043177330104,0.2784679221579302,0.05888279686195651,0.009587118677407459,0.005563363370428326,0.026150063879978914,0.0029729940183459563
0.065,45.22060349130989,28.887950519429737,0.2547439037489392,0.05236261376620381,0.0072910594558121735,0.00467875287689069,0.031005737693130402,0.01220980819713662
0.07,30.631229920728014,14.098199383442587,0.25875098932581836,0.04581936632338696,0.008153814799582243,0.004299075404147477,0.028397006880120312,0.0046125857811349725
0.075,41.49313020877114,51.70147715687023,0.5707144950276369,1.3833075429257795,0.06670336574992919,0.2625445326833921,0.03707488866518969,0.02250969501461269
0.08,40.77779143911805,19.33163211290992,0.27121379030028636,0.06618063466189748,0.008293927821399634,0.006350474483623749,0.03036785788101562,0.006178336411154148
0.085,33.15794660902391,14.924977683790237,0.2618108911406939,0.04699982685476801,0.007809026258801588,0.003711726329620256,0.030488802814613858,0.004662628764978703
0.09,33.78989611289126,13.376770975048512,0.2805755070894585,0.054538290518546105,0.010029471752827819,0.00436848671182709,0.034117071281547826,0.012377821858372412
0.095,41.43906224435668,22.927872133910054,0.3230082163470398,0.23825111114349096,0.013420665576314442,0.022748077155583083,0.03877101882090943,0.03298440540644648
0.1,41.79912356948891,21.50374102819317,0.28024997583827405,0.07973590461988339,0.009656188250763632,0.004968903248788204,0.03174417187521117,0.015094978115081745
