,lap,lap,adj,adj,nlap,nlap,netlsd,netlsd,portrait,portrait
29,0.9101060378109735,0.537727419324046,37.90370146064963,1.2616446130633425,0.04409816814448205,0.00692565679173352,0.0008943534511955127,0.0006526395178729752,0.15050207081997052,0.017277784665654224
30,0.9245903565229213,0.5067273158714896,36.599923316781954,2.5625112369243395,0.046560923973416726,0.006388335759280391,0.0010770629577521369,0.0004567520662720465,0.15202175282257485,0.015468857089292444
31,1.1096716279454157,0.7971085028311365,38.112171172629026,1.8729471108274889,0.05452303894180519,0.02149487997131557,0.0017287468765801652,0.0017376858645736753,0.1551223404677274,0.016878574881605792
32,1.1784539288810398,0.8616492304697131,36.62279233252425,1.4763905529346915,0.056936156473579747,0.024151344438264485,0.00199922982894839,0.002021625391125311,0.15591357778222323,0.016345137223241036
33,1.1887952320439992,0.8516674949281976,36.02298487040347,1.9275103191955651,0.05751816273422929,0.023665151314848608,0.0020160593975268497,0.001987966991551262,0.1576890110354047,0.015563340729893762
34,1.1854166609874028,0.83399213995754,38.04050824577653,1.017263684179882,0.0601744025456034,0.022854677353680696,0.0021871202492701075,0.002030609016251297,0.1587112744913874,0.012548957724879519
35,1.2327536915665889,0.8221847767257671,37.52727244068129,0.8718930447805147,0.07130044013606189,0.022180480651839477,0.0027712364227914688,0.0019793562148105177,0.16076802697576065,0.01208637869406506
36,1.2513407953960232,0.8217691394971971,37.44161344413375,0.45813912811758983,0.07206545810347881,0.02212016467878143,0.0026128942721309343,0.0022109184078309896,0.16228045349577866,0.013115596590759396
37,1.2524972457888466,0.8203183977790444,37.726309462844675,0.8820688562379838,0.07203280624245373,0.02217612499373505,0.002602291845034645,0.002218654432610655,0.1633997562249173,0.011043488692537396
38,1.2685935756676108,0.8244938500929986,37.90759971599911,1.157367226269581,0.07177349365446528,0.02169226792280438,0.002597310124776237,0.002180918672353923,0.16386338361769998,0.01211588302470287
39,1.2825131199624473,0.8072208403301477,37.37978545701769,1.0802735560012944,0.07110388625443244,0.022875887519780376,0.0024090794119106633,0.0023557505030038493,0.16381398611514353,0.012198233515251847
40,1.2687786572948974,0.8032498317130602,38.79616747645035,2.411555683776323,0.07197395009049097,0.02303000603141075,0.0023569847764129625,0.002438289715352255,0.16229635983061153,0.011095804876892653
41,1.2634072214211984,0.8021149385042691,38.5923255147227,1.6934930156543702,0.07111891049409845,0.023645682835957704,0.002473683514160039,0.0023239430406640357,0.16326008035156794,0.011002756340481187
42,1.2832442297856164,0.8484267554055062,38.17795322996922,1.822323838741059,0.07545937268124661,0.029511265663832994,0.0028974984630687987,0.0029636236346627766,0.1645709467238921,0.013064563598531347
43,1.295891474705625,0.8607930077626024,36.99811886147501,1.0536368358054318,0.07553578113709677,0.030175866351757594,0.002820381806845677,0.003044227493805657,0.164455353524782,0.010328451153328307
44,1.2948124214820187,0.8623126414932347,37.47339947754629,1.2016535771826589,0.07609640427105839,0.029725121393906758,0.0028633839167949487,0.0030378732953390375,0.16389599464542945,0.0120942022873848
45,1.2929142340605515,0.8544279219967854,37.652019110117216,1.8579355488757459,0.07883892576751804,0.03388211093051684,0.0029986003736273336,0.0033587251213010216,0.16431110140225003,0.010597695508799427
46,1.2981568603816955,0.839348117600476,37.98811955815569,1.4656625834584718,0.07911294511597912,0.03114665856389111,0.0032761092227572043,0.0029906903701449584,0.16554053311747263,0.011631682785984691
47,1.3002871812959023,0.8369389499044463,38.169406003088774,1.2330998732811258,0.07958431127248038,0.03125545507851856,0.0033379830146100125,0.0029978554232220336,0.16637259578044428,0.011078792879493817
48,1.3048974344495292,0.827752435995976,36.589174582922006,2.128388364816873,0.07869970236381618,0.030040527692147417,0.0032022196961134773,0.0028505317379579234,0.16495868520998822,0.011665404025638607
49,1.298692447631201,0.8314160722860745,37.1765011724155,2.365301111199711,0.08014378234538841,0.02778630053342513,0.0032285800616524835,0.00279118523726634,0.1655219306015506,0.010377394378801655
50,1.2925548120253327,0.8271087753781952,36.82586377964922,2.3579628637906613,0.08048796130954392,0.027408142603583253,0.0032520297667635034,0.0028114025522234373,0.16629454993080445,0.009571313261672636
51,1.331265661541981,0.791835242350836,37.34899640037497,1.9739619816032492,0.0822331220023336,0.027273694808078053,0.003429074430128045,0.0027586051675958356,0.16543250995720105,0.009305193917865034
52,1.3367250366755274,0.7924449063988044,37.35107568800151,1.958489490551607,0.08232564559878777,0.027408607813693565,0.003388864612283247,0.00279090832584565,0.16454270100596652,0.00907646383217034
53,1.3517842949216083,0.7764091111514224,36.95773760923453,2.081847404425931,0.08322621887834672,0.025931391908485063,0.003559326972763042,0.0026043499112342774,0.16648185388840434,0.0074465414959029134
54,1.3454082766532263,0.7754484795957569,37.53193569212361,2.4785407495812435,0.082907742220068,0.026281883927786156,0.003544725148134939,0.0026201870408956622,0.1666589512692776,0.007932211808623255
55,1.3634115521487842,0.6758867612410033,36.951911060227715,2.2553907327368345,0.08375796855800496,0.024453399675568095,0.003396109732401534,0.0025195582993736954,0.1702385072509359,0.007302899311850209
56,1.381570649738776,0.7059453669293763,37.76866556474797,1.7169681199618976,0.08436019511154437,0.028757114257913573,0.003434227635254804,0.002926345672324462,0.17023450254177236,0.006615084440203354
57,1.387070038807011,0.6837925071773473,38.29178552556944,1.243087182680631,0.08437724739877937,0.02845812868434272,0.00339728985862817,0.0029424222540421568,0.17072512416474023,0.006708098661213501
58,1.3815330413577267,0.6987437968133265,38.172385251832246,1.1487487011232804,0.08399058617678816,0.027539516741389446,0.0034143731732832554,0.002899700898867334,0.17087523883805603,0.006055784461221065
59,1.390686786583417,0.7233866544767737,38.7585424413136,2.4103784612978276,0.0851971515243623,0.03187215312189471,0.0034621220997818397,0.0031626787191258903,0.1722303075178633,0.0071913878473398585
60,1.4294437020401518,0.6884494067879501,39.32655071618134,2.103865660796814,0.08470888890569044,0.03233628401317591,0.0034928247777549644,0.0031422560486461196,0.17163058262944217,0.0076647995627167
61,1.4221595097687039,0.6673729274605597,37.21923512456667,2.038078905361562,0.08295228178106144,0.030112404266996757,0.003232926344821166,0.0030074590073146824,0.17381478682552695,0.008030977822342604
62,1.4332301936592475,0.6648971410400447,36.422459561342706,1.3293719245838107,0.08237557507663981,0.0303696738484552,0.0032388187724374943,0.0030158548722643455,0.17156326136270975,0.00789727621852039
63,1.4288576341300492,0.6577227505212725,35.7533607470006,2.244044282588011,0.08316923889359422,0.03092031759454302,0.003296844548889572,0.0030428687789673978,0.17185068698742506,0.010264059392118826
64,1.4229584914907394,0.651556895534788,36.80521034433143,2.5033254027189007,0.08158344238860138,0.029892586661390212,0.0031255028251032657,0.003002439894029704,0.17125415038122757,0.010588399685788554
65,1.4202313146596797,0.6482421339746571,35.80117575785732,1.706499048300569,0.08128655823602375,0.02936938407998316,0.0031100859472187434,0.0029714797185567085,0.1702767893553075,0.011510725885921507
66,1.423818125006637,0.6303500973430044,36.21007917999317,3.1474677271171645,0.08232303353333954,0.027392302547899604,0.003233125194564773,0.0028494840142896088,0.1712874491844913,0.010862340748626752
67,1.445248764528405,0.630744929107881,36.19110558951522,3.1438790877158582,0.08233048180138902,0.02738227235254924,0.003257836184942589,0.0028160701589183363,0.1719157678739301,0.009922200391784822
68,1.442545497175809,0.6314826089403603,36.44543562246575,3.0400474506525557,0.08079824125083523,0.027511136213997103,0.0032402859238766235,0.0028414354845253606,0.1731338645711924,0.00847420164722127
69,1.4506756837055956,0.6276219012372497,37.274161276711666,3.834713807469599,0.08190095522443823,0.02645495654448766,0.003316041521091119,0.0027839648544529918,0.17527909434340477,0.00783159386379181
70,1.450412003755415,0.6277111021768284,37.055642476692,3.97717819450753,0.08200221283285772,0.026430995860615026,0.0033395754534414498,0.0027714981928097107,0.17507868619054628,0.00811299780446878
71,1.450412003755415,0.6277111021768284,37.055642476692,3.97717819450753,0.08200221283285772,0.026430995860615026,0.0033395754534414498,0.0027714981928097107,0.17507868619054628,0.00811299780446878
72,1.4813726145469537,0.6586464352567772,36.04205896521167,3.1500161125692214,0.07744163800227999,0.025214299901632726,0.0031973776504721683,0.0024549110781067135,0.1713025964192998,0.006109830431992994
73,1.466371949831634,0.6501480799351852,36.73180223626302,2.682537549200009,0.07717941129709224,0.024464838422391444,0.0032015502283313955,0.0024137001374916673,0.17221708271935715,0.005058518324957744
74,1.4590705935363488,0.629570808825829,37.103495249788885,3.1877220185613435,0.0770002281968919,0.023768195720652755,0.0031774121271811577,0.002364849092438089,0.17383537677529254,0.0036809943917045914
75,1.4515725588341248,0.6201105734622383,36.55299805956487,2.8541258367711513,0.07700630869556037,0.02154723981497334,0.003292504848119834,0.0021003744691661204,0.1732741867346373,0.004316465995745935
76,1.4485864406929365,0.6210420914757729,37.47862428796068,2.0247491344039372,0.07752929156279595,0.021637568537395787,0.0033133429574496694,0.002107963165501851,0.17404087215739034,0.004477265386951708
77,1.4659684689377073,0.6136876656503698,36.20703817472027,2.5644064519386784,0.07671761378322255,0.022433822257640075,0.003190011531300903,0.002111567400880571,0.17504457025162143,0.005766433944363833
78,1.4818896232898324,0.6122596983654192,34.86114640365701,1.903781520607816,0.07757092420303845,0.021545958978975852,0.0033144217487470528,0.001970082014275302,0.1758920964084954,0.005439527203547098
79,1.4802594920789667,0.613198332985094,34.58775503970371,1.3947244706069484,0.07736894178534362,0.021741689274873948,0.0032908027135182226,0.001993568052840147,0.17586669628747426,0.005392990266673582
80,1.4761257399278027,0.6277909567115229,36.57796517560806,1.5807940036831298,0.07964751568086835,0.021123104229865994,0.00341368078423716,0.0020963380275532046,0.17270204509224024,0.004999254598668582
81,1.4751485128889303,0.6164878939499109,37.07070862904027,3.325151940756691,0.07882170058995394,0.02050927246784724,0.0033711367957088402,0.0020475345259289694,0.1724497632296956,0.004113262820360725
82,1.492471989996335,0.6050435524713729,38.40232725919462,2.776677431088649,0.08534472718407957,0.016487996524107564,0.004238545061162116,0.0016414300757669534,0.1709123163925109,0.0013284865322679856
83,1.5000433798017077,0.6017548914215439,38.18858255483237,2.033081452623046,0.08362053640190403,0.016519653753495192,0.004041396522150033,0.0016313194735991447,0.17030372238244645,0.001958295479096265
84,1.4951409210511155,0.5972273447108544,38.17168196865477,1.7297853941494665,0.08352475245475242,0.016180046106998358,0.004041448598491537,0.0015878320643100128,0.17153833946037206,0.0029474829606979695
85,1.4850736873144479,0.604010147388198,38.359492919423076,1.926967601762859,0.08340016388617141,0.01615033864946593,0.0040548212164072265,0.0015691367401701488,0.17175450337098444,0.0037540919505713727
86,1.5390450368271664,0.6305293213481604,38.552495499946254,1.9717865246607045,0.08644036773023811,0.011718100362932894,0.003719991576244353,0.002061249660162307,0.17048375198300725,0.0046514319528751
87,1.6488198893929567,0.746357371957072,37.09605656288143,1.1864006247905299,0.08669758140270456,0.010651896793662513,0.003860456763142574,0.0019120353338528755,0.1734801529188449,0.005719177354749358
88,1.6509385492502031,0.7491602260248168,38.13271273767726,2.636953367280218,0.08623076973608321,0.00962866866953865,0.003819836919458336,0.0018732838010953338,0.17305854377972923,0.004966675702098982
89,1.647566716485695,0.7515051064062224,38.781323372909725,2.1588611037704575,0.08611634976937763,0.009683054652220979,0.003803023289294718,0.0018662270044496614,0.1740182935878615,0.0037143698595045937
90,1.6404789327914884,0.7458568467178031,36.91157970118157,2.433872294475787,0.08774362827514268,0.01229126844323218,0.004016832124340675,0.0020206139247071586,0.175401957738165,0.004880526074959883
91,1.6673434782776848,0.778624830395105,36.53884554047952,2.3572054173064743,0.08939977326585853,0.011939921729670573,0.004200217124583246,0.0018195581859434934,0.17859119239722196,0.0036996321402373734
92,1.6903481066058572,0.7719747598954125,37.488114016161255,2.32258383233099,0.08888351413682626,0.01283065179478358,0.00418941900594427,0.0018361882414899915,0.1782238040558794,0.00376194180780948
93,1.6871025097021295,0.7739693372613617,37.74972826700748,1.6847808087785625,0.0890954920358254,0.012684236596925061,0.003980541726779999,0.0018882473185985547,0.17833076422064892,0.0033183142439146243
94,1.6850492268436361,0.7636570590689005,38.05919874413767,1.8931194960161388,0.08837144136596906,0.012925183985444368,0.0041486180598003216,0.0015444475858436932,0.17566673677482747,0.0015302835588336242
95,1.6764964834222453,0.7608084504953211,38.4596135589894,1.7182029225608608,0.08773296546899652,0.013691430209606096,0.004115862374055231,0.001634737036405647,0.17571404505349894,0.0044124414285147285
96,1.6850905896437962,0.7843900548996305,37.43249980105243,1.3000044337711791,0.08674481813610754,0.013114205019965018,0.004098836410906914,0.0015257127757984696,0.17594530826731064,0.006284464359371789
97,1.699587348406586,0.7727077733499653,38.293517593035816,1.9659178878232308,0.08634696792999068,0.01345958819253306,0.003942361990191407,0.0015738514786244177,0.1764771093729196,0.004756349058430099
98,1.7066900152619713,0.7604052244286573,38.242312310365065,2.07530189317678,0.08656795628289218,0.013438889041221523,0.003968331974717861,0.0016127474232210612,0.1780471808663373,0.005565857577561134
99,1.6987326435559549,0.7624181257298759,38.87744813574183,2.109064753779841,0.08630128188630301,0.012963365550648916,0.0039055101203070873,0.0015553811634774915,0.1797860266515629,0.004399356164052623
100,1.6902301909312982,0.7642301697987716,37.33936267281747,2.00849645776915,0.08475025818945651,0.014291745446099053,0.0037442946583042523,0.0014455428093398744,0.17820755270146169,0.004402861392844789
101,1.686128238486225,0.7580335320054699,36.76197123827188,1.3743666744784087,0.08492432887387995,0.014089708084499393,0.0036695303606475486,0.0015828043275604151,0.17830090444874086,0.004513512482104711
102,1.6846554548782162,0.7376861136101123,36.98110331866213,1.505406121507311,0.08564258949357421,0.014268153141994309,0.0036089240873222197,0.0017570375136648586,0.17877431128764437,0.004113916900688731
103,1.6791272224785494,0.7261562038405501,38.371213891860016,2.558192434701562,0.08423339556432369,0.014654055047874837,0.003387208128340799,0.0018413933444978475,0.1791899728033893,0.003980908429503053
104,1.69284110882855,0.727139221375168,38.20932278495333,1.0510024456292673,0.0849971930278087,0.015448157285449972,0.003417683207073409,0.001958899122105624,0.1780428653874575,0.003602735071438389
105,1.7903397450251972,0.8210411988004233,38.343682276018676,1.353257536545251,0.09087686367537802,0.02750581049187727,0.0038500572722316557,0.0028021126499966184,0.17751709525165596,0.004700643817929626
106,1.7952075903100133,0.8180489793117388,37.74010344609317,0.9920536962164275,0.09114765866414039,0.027435789040944097,0.003833536304372922,0.0028131147745413675,0.1764561290358418,0.0054375122418607695
107,1.8156214982814902,0.8063496214250208,38.94690138914617,1.4415131656919025,0.0919012207078626,0.025796942427285665,0.0037753494294121962,0.002920922616408335,0.17665339026723773,0.005341334498443156
108,1.8156214982814902,0.8063496214250208,38.94690138914617,1.4415131656919025,0.0919012207078626,0.025796942427285665,0.0037753494294121962,0.002920922616408335,0.17665339026723773,0.005341334498443156
109,1.8086167086603298,0.7994663248975417,37.73641713581437,1.5950663112021306,0.09019234909864145,0.02674207710320333,0.0036720892938938592,0.002956594109554121,0.17750841109441437,0.005909295981838857
110,1.8625214983584524,0.8815395104139939,37.07730342460845,1.6213848189449163,0.09175328770651676,0.025384790255584346,0.0039173021031622055,0.0026559962359175887,0.17772954044318667,0.0053924980087907155
111,1.8500879310378848,0.8621706811219778,38.353888156668084,1.5890084613372828,0.09160510673276015,0.02407830153529446,0.003944066392740221,0.0025104443083886706,0.1775210252595622,0.0054906194895582
112,1.8499432829067406,0.8623687909464651,37.8350036584594,1.4643634158277326,0.09206751568120075,0.024186248745259594,0.003957145791749427,0.0025225388042918865,0.1784042589199028,0.006868298819721118
113,1.8471837872071215,0.863707287910974,38.046680397634006,1.1511130978434012,0.09197490793354116,0.024236152867789528,0.0039683773511039275,0.0025106297160986386,0.1779458719984953,0.006985180779143332
114,1.8395236356377265,0.8513022269664307,38.7894355639133,2.0118485265435266,0.09274806778969735,0.02516380243403746,0.003982827680745352,0.0025100028668085706,0.17665835741022906,0.006249164301774732
115,1.8383674392435345,0.8544092246227004,37.256481804717936,1.3998652773532612,0.09232065566371286,0.024295619332094936,0.0037986850822522983,0.002168567780884302,0.17658646314666987,0.005428027617414467
116,1.8328738103187472,0.8534179305524447,37.81652225124248,2.6167178571008662,0.09180266284288792,0.025097840123522095,0.003781418702630134,0.0022360468221706664,0.1754866491490949,0.00445983432006224
117,1.8479295182676991,0.8533698244820809,38.35334067427063,2.0080381305763417,0.0900154018869397,0.025218486695881576,0.0036181723026762584,0.0021420761181560827,0.17627340907707587,0.004267393613892926
118,1.8405766219358513,0.8566830365518041,39.332583127616815,1.0694129801835282,0.08965392472703193,0.02566141002104935,0.003580840629423994,0.00217762470843205,0.17668547071498986,0.0038522990951992426
119,1.9702445287816623,1.0548045797561783,38.74444401314782,1.8119336845273633,0.09004290675030299,0.022789905901041043,0.0037767896258582186,0.001952953397050597,0.17559210825332303,0.00563379562943895
120,2.0053790876754958,1.0943061068801518,39.36909349425855,1.5046754337682073,0.09063690650454033,0.022921811118135883,0.0038694736321161606,0.002048888604691323,0.17790890306415355,0.005373364702545457
121,2.0303027158546394,1.1446089184969148,38.45027171782873,2.5616572388287966,0.09221471883761742,0.022288846714199076,0.004012334533463351,0.00201107493935805,0.17934177751809005,0.00497184326471563
122,2.142173558820815,1.3310222054783492,37.06348566300696,2.903066108332784,0.09413903867535242,0.02096279455810949,0.0038798205464738167,0.001971469621604346,0.18214405985422757,0.009182932827150265
123,2.1446789346775845,1.3475925405844615,35.96357443789305,2.947164576668241,0.09300017236842219,0.018759594739220994,0.0038133362052340707,0.0018189722136360477,0.18237930794210425,0.007124214069520195
124,2.174403007148934,1.3243285659258024,35.354174433915034,2.409930167455458,0.09387368490536654,0.014902301803730894,0.0037657747667310137,0.0017885043334993017,0.18180902916039524,0.007399474462692022
125,2.1882735322701294,1.3406907698144117,36.7668459851348,2.3149924642205684,0.09423807661971587,0.016014297381318165,0.003950515137658034,0.002014270618434537,0.1823986600173344,0.007724017703001764
126,2.1855419971156165,1.3356549543469787,37.21161101751333,1.66061330773372,0.09388975322272575,0.01610083903391454,0.00391174943127671,0.0020206405995148455,0.1833484174032891,0.007693932884920765
127,2.182607108362318,1.3338009153970594,37.27292601634632,1.7623930652996778,0.0939134964741116,0.016146535474604668,0.0038078243031123677,0.0018785686559929429,0.1849662228585615,0.007413461569400039
128,2.1784107353531894,1.3283232950698296,38.14291975873131,1.5895603051213376,0.09536199693303322,0.016114405623660698,0.00393888364676608,0.0019302177834088017,0.18420708405727573,0.006481870943577307
129,2.276743812529825,1.4161651462635165,37.70241440760506,1.1167496132510777,0.09716058138815058,0.018755909105655503,0.004115792959826099,0.0021127672383715462,0.18275685582495318,0.006862072194380407
130,2.3019701994644644,1.397591057871033,36.76267224896456,0.8602249616163591,0.09808484745092817,0.013993401352662676,0.004263491950548005,0.0017928406747898435,0.18311489366466757,0.00662727418870786
131,2.293165216723794,1.392201817610293,37.15461007446849,1.0784610286351217,0.09638799447653898,0.011418024838222816,0.004177680795574838,0.0016401130637420573,0.18231646508201,0.007627174360095482
132,2.3459068391200857,1.3842009191176654,36.5886886809258,2.3443901325396563,0.09858088440996951,0.012615399639516052,0.0044173711285453564,0.001709395135127278,0.18067250153180184,0.0058499082281082
133,2.3554907808485352,1.407635717217806,36.80588544841868,2.547605383890481,0.0978496391405013,0.013880425944945532,0.004540670905805311,0.0016050432268198476,0.1809374130911369,0.0065479343597665005
134,2.4252399453165188,1.380627531085531,37.50630925201479,1.1630321639246888,0.09667886175467452,0.00860085832606556,0.004301277311914012,0.0018617862792911165,0.1811741483166116,0.0048567047289368274
135,2.4516312314745368,1.3583210363684388,37.35320892874664,1.3104746311512094,0.10260503410099046,0.007375765316779921,0.004469305675222851,0.0019510452171502331,0.18167543885157647,0.005881837519868364
136,2.4472722790098884,1.360119485776423,37.760174133880014,0.9314705702706906,0.10213329197257759,0.008565586550412794,0.004414603039868664,0.0019284873925601166,0.18089278764775213,0.004042552302943027
137,2.4458101229996894,1.3543586356260842,37.02498570150167,2.197334933105264,0.1007527374286759,0.008176241833125873,0.004336660880120609,0.0019194041787353189,0.18156187882646688,0.004693977879475086
138,2.445656653517826,1.353284872670906,38.21821976500938,1.186140136251101,0.09970440709985794,0.007228774387212264,0.004243004000593814,0.0017843873023917647,0.17888269368882034,0.00585874756549647
139,2.4063641241257874,1.30975469272084,38.37646038248211,0.9644364777166934,0.09934023208661372,0.007491613148398871,0.004195660984156196,0.0018737491981451761,0.18160008709456682,0.00226849655436086
140,2.4097315170368567,1.3047695123368177,38.71552677844728,0.6967619077649605,0.09944027470195407,0.007552358180917382,0.004182432534183831,0.0018517920159068198,0.1819541032448951,0.002850360826399668
141,2.4109151304527865,1.2973076843677578,39.285887587221616,2.640815516953321,0.09811642501840157,0.00741398322468013,0.004075457782051187,0.0018117216335591028,0.18285095445675523,0.003416852301033068
142,2.4080783107714647,1.2847775886567345,38.24920917276316,1.3889430238532898,0.09774249313766292,0.007865853566643724,0.004009373137613884,0.0018228374617242668,0.18136288270576775,0.0036317898082310067
143,2.4152068617871834,1.274747033305905,39.344201130185674,1.7218699081617637,0.09918994658377575,0.00870650066513989,0.004117138633790621,0.001975915822944228,0.1808991542443696,0.0042514722038188135
144,2.3897490475835994,1.2941947988287672,37.81074167707975,2.1155065686369308,0.09836795143178031,0.008296163214141849,0.00403245844790083,0.0019125470176320379,0.18155993776573795,0.003490515184503483
145,2.410440950892629,1.2620411048055615,37.01533410038392,1.7129458103943445,0.1006942729166795,0.010256984523931029,0.00418814227047442,0.0018907126971009747,0.18109785733062314,0.005628859032704855
146,2.4135869399144423,1.2662447363996892,38.417528561969064,2.5656168298220687,0.10066983407794572,0.011654510460634124,0.004299719162623722,0.0018804680275109635,0.17855633357329911,0.007010936477669716
147,2.4179212609179244,1.2534695298400857,38.51436988216831,1.1738849182334556,0.10015127934817987,0.010998601661310997,0.004322433795864016,0.0018808579576799563,0.17809136569853562,0.008146093493388585
148,2.410038162357445,1.254402853775448,37.72901269735407,0.9776910850738407,0.10001696168790002,0.010979449679216175,0.004302266856910801,0.0018800273232858814,0.17874469935930484,0.007178421853487373
149,2.4018498737261083,1.256756258660066,37.65156318206401,0.7871056914519877,0.0995879539682292,0.008579084512099454,0.004183947667154083,0.0018721360744803788,0.18017843322753652,0.005340040181697589
150,2.427995827584953,1.293670980697461,38.2878431309775,0.6965067618452795,0.10055315791330285,0.010025817800263752,0.0042611840234345446,0.0018681009635001403,0.17891771434273035,0.006763697235661448
151,2.4253979723555448,1.2898335970425405,38.5661871411687,1.1742147092220951,0.0995773576492733,0.00923017022308493,0.00416373560476775,0.0018700994200065363,0.18085235099072974,0.005023684161245359
