15	17
15	32
15	38
15	71
15	78
15	93
15	104
15	170
15	242
15	247
15	260
15	321
15	324
15	354
15	390
15	402
16	30
16	51
16	74
16	79
16	96
16	100
16	102
16	124
16	134
16	388
16	443
16	449
16	485
17	37
17	40
17	81
17	93
17	119
17	130
17	135
17	143
17	187
17	242
17	247
17	290
17	435
17	446
17	475
18	40
18	42
18	51
18	71
18	78
18	86
18	135
18	143
18	187
18	240
18	319
18	329
18	435
18	442
18	446
18	471
19	31
19	46
19	56
19	82
19	92
19	118
19	189
19	213
19	215
19	228
19	230
19	252
19	285
19	306
19	333
19	337
19	416
20	24
20	26
20	47
20	50
20	52
20	76
20	106
20	112
20	123
20	127
20	221
20	237
20	276
20	305
20	326
20	487
20	498
21	28
21	31
21	118
21	122
21	132
21	139
21	161
21	168
21	178
21	195
21	273
21	300
21	354
21	415
21	416
21	457
22	47
22	69
22	106
22	120
22	123
22	175
22	237
22	240
22	305
22	317
22	422
22	438
22	439
22	445
22	466
22	489
23	35
23	53
23	70
23	88
23	114
23	138
23	153
23	238
23	261
23	280
23	302
23	312
23	323
23	339
23	371
23	393
23	473
24	49
24	90
24	126
24	180
24	194
24	200
24	211
24	220
24	259
24	292
24	301
24	304
24	352
24	392
24	417
24	425
25	27
25	37
25	41
25	49
25	54
25	59
25	72
25	121
25	124
25	210
25	262
25	279
25	309
25	355
25	404
26	44
26	73
26	83
26	90
26	111
26	117
26	120
26	127
26	133
26	140
26	200
26	222
26	368
26	392
27	30
27	41
27	116
27	124
27	146
27	155
27	173
27	239
27	249
27	340
27	413
27	430
27	460
28	31
28	91
28	129
28	132
28	168
28	238
28	273
28	305
28	345
28	348
28	354
28	363
28	415
28	452
28	494
29	56
29	91
29	118
29	125
29	188
29	196
29	225
29	230
29	236
29	285
29	286
29	299
29	310
29	437
29	459
30	77
30	79
30	82
30	141
30	173
30	198
30	217
30	272
30	328
30	355
30	434
30	444
30	468
30	485
31	64
31	82
31	91
31	92
31	97
31	142
31	169
31	180
31	315
31	328
31	360
31	369
32	37
32	38
32	78
32	99
32	122
32	162
32	264
32	320
32	338
32	374
32	384
32	440
32	471
32	489
33	45
33	55
33	89
33	145
33	152
33	204
33	247
33	248
33	255
33	274
33	318
33	341
33	357
33	481
33	483
34	45
34	55
34	61
34	148
34	234
34	258
34	274
34	344
34	351
34	358
34	405
34	428
34	480
35	53
35	98
35	101
35	107
35	158
35	250
35	266
35	268
35	291
35	323
35	335
35	371
35	401
35	473
35	486
36	96
36	102
36	124
36	128
36	150
36	155
36	173
36	179
36	206
36	362
36	381
36	419
36	427
36	495
37	43
37	78
37	94
37	104
37	105
37	130
37	143
37	242
37	331
37	442
37	471
37	477
38	43
38	85
38	104
38	105
38	169
38	247
38	295
38	319
38	367
38	384
38	388
38	440
38	477
39	44
39	69
39	73
39	106
39	136
39	163
39	183
39	200
39	240
39	308
39	368
39	407
39	409
39	439
39	489
40	81
40	84
40	94
40	104
40	130
40	143
40	264
40	289
40	332
40	338
40	359
40	374
40	433
41	64
41	68
41	77
41	164
41	179
41	271
41	350
41	427
41	448
41	468
41	472
41	500
42	69
42	81
42	127
42	174
42	224
42	247
42	288
42	331
42	359
42	374
42	390
42	402
42	493
43	78
43	81
43	84
43	93
43	170
43	174
43	260
43	294
43	319
43	321
43	383
43	433
44	75
44	136
44	149
44	156
44	165
44	220
44	221
44	227
44	265
44	370
45	57
45	60
45	61
45	148
45	186
45	235
45	248
45	277
45	282
45	367
45	420
45	478
46	111
46	122
46	168
46	196
46	212
46	218
46	257
46	277
46	300
46	306
46	376
46	399
46	482
46	484
47	66
47	90
47	103
47	112
47	135
47	154
47	221
47	223
47	352
47	438
47	445
48	51
48	164
48	181
48	203
48	210
48	249
48	262
48	265
48	318
48	322
48	408
48	432
49	65
49	68
49	74
49	128
49	146
49	350
49	387
49	414
49	441
49	475
49	500
50	96
50	100
50	146
50	173
50	179
50	182
50	239
50	268
50	272
50	279
50	315
50	418
50	447
51	74
51	77
51	100
51	146
51	159
51	199
51	210
51	229
51	322
51	408
52	69
52	86
52	90
52	112
52	127
52	166
52	200
52	237
52	259
52	370
52	422
52	466
53	62
53	88
53	98
53	114
53	156
53	158
53	160
53	266
53	347
53	378
53	411
54	87
54	109
54	116
54	134
54	229
54	309
54	322
54	336
54	434
55	89
55	113
55	145
55	186
55	209
55	235
55	251
55	325
55	346
55	431
55	497
56	64
56	91
56	110
56	122
56	144
56	161
56	300
56	356
56	360
56	452
57	62
57	98
57	153
57	158
57	243
57	251
57	281
57	333
57	334
57	335
57	382
57	463
58	64
58	80
58	108
58	118
58	144
58	160
58	189
58	191
58	273
58	284
58	337
58	426
58	461
59	65
59	72
59	94
59	95
59	96
59	124
59	134
59	283
59	296
59	373
60	75
60	147
60	172
60	193
60	208
60	235
60	318
60	376
60	397
60	435
60	478
61	75
61	95
61	131
61	146
61	148
61	186
61	293
61	351
62	121
62	138
62	150
62	156
62	250
62	251
62	316
62	334
62	395
62	490
63	115
63	122
63	163
63	191
63	215
63	284
63	286
63	337
63	348
63	361
63	467
64	132
64	214
64	236
64	286
64	303
64	391
64	453
64	470
65	74
65	85
65	109
65	173
65	262
65	279
65	349
65	362
65	495
66	76
66	185
66	222
66	240
66	253
66	379
66	409
66	465
67	72
67	77
67	206
67	244
67	245
67	283
67	347
67	373
67	381
67	404
67	479
68	100
68	128
68	141
68	164
68	181
68	244
68	430
69	117
69	120
69	149
69	163
69	194
69	327
69	413
69	417
70	153
70	261
70	266
70	291
70	297
70	311
70	312
70	333
70	382
70	393
70	451
71	81
71	85
71	104
71	105
71	119
71	135
71	294
71	338
71	353
71	474
72	134
72	164
72	196
72	249
72	302
72	309
72	314
73	106
73	117
73	133
73	136
73	163
73	201
73	220
73	317
73	498
74	100
74	129
74	229
74	268
74	388
74	421
74	444
75	113
75	131
75	148
75	208
75	282
75	342
75	389
76	78
76	112
76	136
76	301
76	407
76	409
76	456
76	489
77	109
77	219
77	373
77	414
77	444
78	320
78	321
78	338
78	383
78	396
79	116
79	154
79	155
79	210
79	232
79	244
79	362
79	427
80	111
80	118
80	166
80	228
80	299
80	316
80	328
80	406
80	443
80	470
81	84
81	93
81	201
81	320
81	332
81	406
82	91
82	178
82	180
82	191
82	284
82	285
82	360
82	470
83	129
83	161
83	298
83	303
83	316
83	328
83	369
83	458
83	488
83	496
84	94
84	162
84	197
84	264
84	320
84	384
84	440
84	442
85	104
85	119
85	135
85	170
85	174
85	201
85	307
85	321
86	119
86	288
86	324
86	338
86	390
86	394
86	433
86	477
87	116
87	134
87	217
87	227
87	254
87	349
87	432
87	462
88	98
88	114
88	138
88	153
88	156
88	193
88	231
88	251
88	313
89	95
89	128
89	131
89	175
89	277
89	282
89	420
89	476
90	117
90	126
90	166
90	221
90	241
90	379
90	403
91	223
91	298
91	457
91	465
91	484
92	125
92	180
92	223
92	236
92	289
92	348
92	376
93	169
93	221
93	290
93	294
93	396
93	477
93	493
94	99
94	174
94	256
94	288
94	329
95	147
95	151
95	175
95	190
95	226
95	248
95	272
95	274
96	102
96	128
96	232
96	249
96	283
97	115
97	122
97	125
97	178
97	188
97	217
97	443
97	467
98	133
98	167
98	378
98	382
98	385
98	423
99	104
99	174
99	256
99	290
99	353
99	396
99	471
99	484
100	134
100	171
101	107
101	160
101	207
101	246
101	297
101	312
101	313
101	423
101	491
102	109
102	116
102	141
102	210
102	472
103	112
103	133
103	154
103	183
103	200
103	211
103	359
103	375
104	231
104	294
104	295
105	178
105	201
105	224
105	288
105	353
105	394
105	402
106	127
106	157
106	326
106	466
106	489
107	121
107	138
107	150
107	243
107	311
107	372
107	395
107	473
108	110
108	125
108	139
108	205
108	257
108	354
108	399
108	443
109	164
109	179
109	206
109	398
109	500
110	118
110	129
110	180
110	218
110	236
110	454
110	459
111	137
111	139
111	184
111	300
111	310
111	429
111	458
112	120
112	177
112	216
112	276
112	498
113	131
113	147
113	277
113	308
113	336
113	365
113	431
113	480
114	160
114	207
114	270
114	278
114	291
114	346
114	412
115	137
115	140
115	144
115	214
115	225
115	230
115	391
115	484
116	165
116	198
116	408
116	475
117	126
117	140
117	259
117	319
117	326
118	122
118	188
118	416
118	454
119	169
119	187
119	213
119	338
119	367
119	435
120	163
120	183
120	240
120	269
120	292
120	304
121	150
121	246
121	297
121	311
121	371
121	411
121	486
122	316
123	154
123	166
123	183
123	221
123	267
123	326
123	405
124	232
124	414
125	205
125	273
125	361
125	424
125	453
126	140
126	227
126	304
126	403
127	222
127	240
127	326
128	210
128	262
128	314
129	225
129	285
129	315
129	316
129	363
130	256
130	260
130	264
130	319
130	477
131	145
131	346
131	358
131	400
131	478
132	137
132	214
132	289
132	458
132	469
132	488
133	377
133	379
133	425
133	445
134	330
134	441
134	462
135	162
135	169
135	264
135	359
136	149
136	252
136	327
136	377
136	392
137	139
137	230
137	337
137	380
137	454
137	488
138	167
138	176
138	333
138	490
139	185
139	196
139	303
139	465
139	474
140	253
140	265
140	340
141	159
141	245
141	322
141	421
142	188
142	213
142	215
142	289
142	298
142	315
142	345
142	461
143	295
143	324
143	367
143	409
144	191
144	257
144	306
144	369
145	235
145	258
145	449
145	464
145	483
146	296
146	372
146	441
147	148
147	152
147	292
148	202
148	270
149	194
149	227
149	275
149	392
150	176
150	281
150	311
150	395
151	152
151	197
151	209
151	234
151	263
151	462
152	186
152	204
152	241
152	255
152	464
153	176
153	400
153	444
153	451
154	157
154	227
154	340
155	159
155	229
155	284
155	418
156	171
156	333
156	401
156	473
157	227
157	261
157	265
157	267
157	425
158	231
158	246
158	278
158	345
158	491
159	182
159	205
159	279
159	314
159	350
160	171
160	278
160	335
160	347
161	279
161	459
161	465
161	496
162	170
162	229
162	256
162	290
162	329
163	327
163	438
163	445
164	254
164	287
164	448
165	183
165	375
165	439
166	177
166	185
166	220
166	456
167	266
167	291
167	322
167	323
167	400
167	491
168	180
168	189
168	191
168	218
168	428
169	187
169	294
169	446
170	224
170	433
170	471
171	176
171	238
171	378
171	382
171	387
172	233
172	241
172	342
172	389
172	426
172	480
173	181
173	462
174	385
174	394
174	433
175	219
175	293
175	481
176	198
176	243
176	270
176	334
177	216
177	259
177	301
177	340
177	410
177	445
178	196
178	225
178	406
178	429
179	229
179	386
180	469
180	474
181	198
181	244
181	271
181	447
182	203
182	212
182	366
182	372
182	388
183	259
183	370
183	417
184	188
184	215
184	399
184	424
184	429
184	457
184	470
185	275
185	292
185	301
185	379
186	197
186	269
186	336
186	362
187	245
187	247
187	260
187	332
188	257
189	212
189	252
189	328
189	369
190	226
190	274
190	293
190	397
191	289
191	331
192	196
192	199
192	205
192	230
192	300
192	306
192	470
193	364
193	397
193	449
193	464
194	249
194	304
195	225
195	236
195	313
195	354
195	437
195	452
196	214
197	202
197	282
197	341
197	351
198	217
199	245
199	272
199	350
199	381
199	455
200	276
200	327
201	224
201	242
202	219
202	234
202	254
202	258
202	344
203	214
203	366
203	427
203	432
204	208
204	269
204	481
205	223
205	299
205	457
206	248
206	434
207	238
207	297
207	415
207	423
207	486
208	241
208	368
208	464
209	325
209	357
209	365
209	436
210	475
211	216
211	221
211	292
211	334
212	218
212	426
212	452
212	467
213	225
213	228
213	437
213	488
214	223
214	286
215	228
215	303
215	360
216	317
216	335
216	407
217	229
217	418
218	252
218	345
218	376
219	263
219	431
220	456
220	460
222	337
222	417
223	391
223	494
224	288
224	319
225	459
226	269
226	351
226	416
226	449
227	317
228	310
228	376
228	453
230	454
231	313
231	323
231	400
231	451
232	421
232	455
233	241
233	343
233	410
233	450
233	480
233	497
234	271
234	325
234	380
234	449
235	255
236	315
236	426
237	240
237	275
238	251
238	291
238	387
239	309
239	370
239	468
241	318
241	397
242	307
242	353
242	442
243	281
243	295
243	400
243	412
244	310
244	447
244	448
246	270
246	313
246	378
246	491
247	331
248	258
248	344
248	450
249	287
249	472
250	278
250	297
250	385
250	463
251	333
252	399
252	494
253	265
253	304
253	368
254	434
255	278
255	389
255	483
256	384
256	408
257	358
257	361
258	357
259	377
260	383
260	493
261	347
261	387
261	492
262	366
263	282
263	318
263	420
264	396
265	267
266	371
266	412
267	304
267	413
269	497
270	339
270	412
271	279
271	283
271	398
272	309
272	386
273	316
273	429
274	476
275	499
276	352
276	370
277	341
277	346
278	323
280	296
280	339
280	382
280	393
280	411
281	334
281	412
281	492
282	448
283	314
283	500
284	465
285	286
285	428
286	454
287	355
287	414
287	499
288	332
289	337
290	307
290	431
291	491
292	466
293	341
293	365
294	307
295	402
296	373
296	419
297	463
298	428
298	484
299	314
299	348
299	496
300	437
301	317
301	340
302	330
302	398
302	430
303	391
303	474
305	340
305	375
305	487
306	361
306	461
307	331
307	447
308	352
308	377
308	392
308	439
310	356
311	411
311	473
312	385
312	393
312	401
313	339
315	416
318	483
320	331
321	324
321	329
322	460
323	423
324	384
324	446
325	357
325	482
326	417
327	368
327	403
328	437
329	383
329	493
330	366
330	373
330	427
334	490
335	423
335	492
336	358
336	397
339	393
339	463
341	364
342	357
342	380
342	436
342	482
343	364
343	420
343	480
343	481
344	364
344	464
345	363
346	358
347	463
348	458
350	444
351	405
353	394
355	372
355	419
356	428
356	458
356	459
359	493
360	469
362	432
363	406
363	415
365	390
365	450
366	441
367	402
369	461
371	385
374	396
374	446
375	403
377	422
378	401
381	421
386	404
387	411
389	450
391	469
394	442
395	490
395	492
398	500
399	406
401	486
403	413
404	485
405	476
405	497
409	498
410	439
413	438
418	468
419	430
419	479
422	487
424	429
424	488
424	496
425	485
425	487
426	467
430	460
434	455
441	475
447	468
448	462
451	486
451	490
452	492
453	467
456	498
457	474
460	472
469	494
476	482
478	482
479	495
479	499
495	496
