lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041575406082491204,0.07490543615563125,0.007204948000410175,0.013770438919384044,0.0003039641813067229,0.0008324898603680216,0.0071895742272923766,0.015183194795094895
0.17470289820586515,0.05688986364457702,0.04817891064532139,0.0132718885992707,0.0048366267297914566,0.004422940360635015,0.04047313068896587,0.02966288950162744
0.22769730176410588,0.06945911609853272,0.059299699650100623,0.019342287055184357,0.007745057284847786,0.006228548246383093,0.08365147571864606,0.0530152824339472
0.3140151930228089,0.09932184819159505,0.07092281523966534,0.01725606768703147,0.010153123842001852,0.00702774993266823,0.10463292534635882,0.05259160027826757
0.34517985608022583,0.07812655922198875,0.08184404069406785,0.02172246789447997,0.013521854310195047,0.007664836785669245,0.15157379976896054,0.05664304503393226
0.4168112282023765,0.08464341110855389,0.09164452050634196,0.02381185606946528,0.01640133182165574,0.008793037851545494,0.19781129932793579,0.06669147290026634
0.4294959098035777,0.08978025957611087,0.10169384649776152,0.024008119361733363,0.02024667187657303,0.00890428464650168,0.2572955622514791,0.05677734715036525
0.5102373897934935,0.1290986889106366,0.10997696166454336,0.023858905145819495,0.022182110640276146,0.008894817058245722,0.2973490647182235,0.05948158561857718
0.5345118113927653,0.1173485869510038,0.12163193488780763,0.022280091771644903,0.026320956305877063,0.008905523184662142,0.3280376255439724,0.05668418976864091
0.6085601638021598,0.12527083725915975,0.12987117802270093,0.025498395162216105,0.028604916096376398,0.010363973110858125,0.3557747180499464,0.05187113581498057
0.6454638585718091,0.1270684178254501,0.13552593356625564,0.02468496852056509,0.03068787417760201,0.010194581633902399,0.381899248390854,0.04867837365817725
0.7237325820188449,0.1367009958474254,0.14314729761322778,0.01875607395804748,0.0333466590938766,0.008394190454541093,0.4082417481157689,0.05396501287846416
0.757863108427433,0.14728406008755915,0.15117412573464,0.025294406032946,0.0357059064366382,0.009803214178841058,0.43201148786627186,0.05587035323381225
0.8130738038213646,0.1662986533738332,0.15949249108790112,0.02711615682517581,0.038574911801938574,0.010050945560281238,0.45218351302353554,0.047759641967249924
0.8743699140718562,0.16578665066895948,0.16803313161107683,0.025730721729844357,0.04037079742166079,0.009765209175912165,0.46471231469734803,0.045359581340970664
0.9394562341434926,0.1693273819532246,0.1731117760246091,0.02572380707025801,0.04212602522291623,0.009986580876093738,0.4842141449412335,0.0430282229021664
0.9838262089528829,0.1666091473594612,0.1844347241163257,0.02420708711602553,0.04593133054593944,0.00983845708394401,0.5002376192084471,0.0435095578647932
1.0306636927702408,0.17403001298843745,0.18962051116066375,0.02210518357483763,0.046867294861874,0.00879205716285677,0.5221855620767986,0.040868778988337885
1.067786431648575,0.17269960580375934,0.19792968554050053,0.022875271297933483,0.049087230684394204,0.009350947371767199,0.537718340438515,0.043090655507839144
1.1351321456857029,0.18181651288247944,0.20707178800114362,0.02559346481665423,0.05171039594963611,0.009538278710314848,0.5529596149767155,0.04043558670123615
1.1834530800335448,0.1855356466566323,0.21572019815695817,0.02738904198242976,0.05393318225080679,0.009055551153719393,0.562429827399863,0.03852068116288187
1.2551602912679114,0.1879298827955287,0.22681816631289425,0.03191506597310997,0.05810650502614019,0.010273572874976817,0.5694041650792304,0.038758184423600496
1.3009544235947152,0.18052483728681673,0.23187309298573125,0.030221873351090202,0.059628010169526104,0.010081236529742086,0.5774072477155295,0.03972149376351795
1.3522441684443327,0.19085258571017488,0.24274570798752912,0.03202513451614305,0.06227792065353003,0.010287952090637632,0.5889595025639955,0.04011151575856356
1.3943462228927894,0.17944397974171483,0.2526861780697662,0.030047001303787627,0.06602061139889154,0.010102482745587497,0.5961512729462405,0.03980375564349715
1.460233002999907,0.18251810012555347,0.2624953190961267,0.02923380465718794,0.0680121556367701,0.010129487520479492,0.6065095268669688,0.03480286882648625
1.4885917877752874,0.19312099641437913,0.27025289309109346,0.02926341356564715,0.06973360265892985,0.010178937495044981,0.6136812661253537,0.03574193446544983
1.5516010207695017,0.20215043172925448,0.2753279661891567,0.027235977123198602,0.0707187663332447,0.009737783321373013,0.622628181816994,0.033325630054701495
1.5924502171608883,0.18717878896731957,0.285927071837872,0.02922316568991003,0.07405403591699074,0.010173402744561043,0.6293941010204633,0.031480948700741654
1.6548147802735507,0.20777841716493065,0.295500813365718,0.03057606964832618,0.07728030571711828,0.011003597557084402,0.6353147222250479,0.028740321225676577
1.7035053796007695,0.20225758060087468,0.3013320942862866,0.03088315623721556,0.07886320167841133,0.010628901898270262,0.6418997881559841,0.02781663333616773
1.77574707720124,0.22487945832213319,0.31086559230615063,0.031287584456412276,0.08076829250158044,0.010313400000646561,0.6455486539655544,0.029265388973287294
1.8082663917508817,0.239287784387898,0.322876561965556,0.0337788111159228,0.08392802762135573,0.011046070080739354,0.6531095823839086,0.025772872098748543
1.879661285476938,0.251341826638728,0.32925581249844027,0.03376553624434116,0.08561739965373244,0.010587436715374236,0.6575394438847756,0.026838045339004815
1.9313818345933733,0.2588657321739011,0.33588656730504507,0.033543581465015855,0.08702437215001924,0.010345214030223957,0.6629906531341145,0.026833900923353905
1.978936211493194,0.2591902347987087,0.3458327047083834,0.03385100255844974,0.08984160489509276,0.011332033063351498,0.6680522838116213,0.02637029006707869
2.0119135514594095,0.26116823616293444,0.35177804009235997,0.03335379864075807,0.09124748347270278,0.011279230949441941,0.6738811871046815,0.026113870249785696
2.0683579974084636,0.2599937710856788,0.36111707368571133,0.03235721467858003,0.09309274602708337,0.010822160832826534,0.6789194400865352,0.02588853843643083
2.112477482623482,0.26293688643753094,0.37083219641883114,0.030784503647258737,0.09516939020440089,0.010372968403389358,0.6841246078301921,0.025790659400452956
2.15177526942104,0.26121056132288095,0.3810983818104182,0.03052673924696342,0.0974073137269739,0.010739218211772263,0.6894485215336104,0.026342239770921306
2.2119014547086526,0.2655404415634748,0.39049038570289324,0.030173821116757902,0.09939547679983371,0.010715908633759676,0.6925259811722678,0.026837329180627548
2.268274178503427,0.27035751488654125,0.4007067400094428,0.032803811407312575,0.10278552785249524,0.011339631165424292,0.6969190084659889,0.02573009986547483
2.3094348912515055,0.27385447811607694,0.4057250603250287,0.03079151816400738,0.10393102670565935,0.010475695012356456,0.7020071332114007,0.024783915081933727
2.357876485343728,0.2740059579052465,0.4136053365677014,0.03677512826228083,0.10629935300437562,0.012383608060205008,0.706145375815633,0.024372827238867988
2.411374673139972,0.2792555168166543,0.4211323332889688,0.037933559407820075,0.10779165327742521,0.01170262480124004,0.7094541449111927,0.02586783622699143
2.453803031862349,0.27564390426001756,0.43055065973098233,0.03912565008951346,0.11028267818764097,0.011959639541937636,0.7127901127598599,0.025409435883107682
2.521823611107751,0.26821513572776995,0.44054069018023423,0.041327203707200194,0.11278666634795513,0.012663497299535713,0.7149615738036991,0.02449866199010222
2.5647579635083786,0.26316194170247564,0.44711536294963483,0.04034890459307572,0.11405667874042813,0.012634792677931798,0.718469475895899,0.022785381081861674
2.6166560230335074,0.267246705621521,0.4575634634544217,0.0384862552139381,0.11575146257208166,0.012456419740568074,0.7214865066393212,0.023236927385122074
2.6604120639633075,0.25768257755539314,0.46634342164606507,0.036623078274739346,0.11764020420895482,0.011496778859131737,0.7245417639406719,0.02215361829255625
