count,count,size,size,components,components
mean,std,mean,std,mean,std
4977.0,0.0,4947.3159988235875,9.586915924860112e-13,1.0,0.0
4976.0,0.0,4946.161296490564,0.7470191177096539,1.0,0.0
4971.0,0.0,4942.244151207118,1.5956280828336633,1.0,0.0
4966.0,0.0,4937.443354221197,1.4828974660683119,1.0,0.0
4961.0,0.0,4932.649031216348,2.2861100771711556,1.0,0.0
4956.0,0.0,4928.699700052265,2.670908102701723,1.0,0.0
4951.0,0.0,4923.445047717412,2.988885600755367,1.0,0.0
4946.0,0.0,4917.875821179792,2.768349852100354,1.0,0.0
4941.0,0.0,4912.957165423242,3.707124206765367,1.0,0.0
4936.0,0.0,4908.487054692419,3.563794097320459,1.0,0.0
4931.0,0.0,4902.851739875092,4.080489077737915,1.0,0.0
4926.0,0.0,4897.318471258341,4.883489498953278,1.0,0.0
4921.0,0.0,4892.714404047276,5.599190538571651,1.0,0.0
4916.0,0.0,4888.292601489897,6.571702032352629,1.0,0.0
4911.0,0.0,4882.910262257131,6.4878986618831584,1.0,0.0
4906.0,0.0,4877.841525023194,7.075370979974619,1.0,0.0
4901.0,0.0,4872.567618682106,7.39240443322658,1.0,0.0
4896.0,0.0,4867.973733551495,6.283573996012965,1.0,0.0
4891.0,0.0,4863.07428199819,6.443814709752181,1.0,0.0
4886.0,0.0,4858.170186239577,7.019006101588635,1.0,0.0
4881.0,0.0,4852.572081585956,7.4506862907837075,1.0,0.0
4876.0,0.0,4847.548120027905,6.951934935445237,1.0,0.0
4871.0,0.0,4843.26225624696,6.948693876022926,1.0,0.0
4866.0,0.0,4837.922358400068,6.82811964362389,1.0,0.0
4861.0,0.0,4833.009885040248,6.0080444902227335,1.0,0.0
4856.0,0.0,4827.28144898512,5.786374359112147,1.0,0.0
4851.0,0.0,4821.882376561591,6.875708403082953,1.0,0.0
4846.0,0.0,4816.427065964403,7.158880060775754,1.0,0.0
4841.0,0.0,4811.025283378118,6.827788764574956,1.0,0.0
4836.0,0.0,4805.237320159844,6.239504582680904,1.0,0.0
4831.0,0.0,4799.802664055537,7.02641320829023,1.0,0.0
4826.0,0.0,4795.3918684172295,7.992078056310628,1.0,0.0
4821.0,0.0,4790.627285342123,7.940567983834484,1.0,0.0
4816.0,0.0,4785.847817287288,8.170539648711802,1.0,0.0
4811.0,0.0,4781.309453447898,8.44754457427712,1.0,0.0
4806.0,0.0,4776.105269719459,8.942575484166507,1.0,0.0
4801.0,0.0,4771.893508712045,7.817258378411448,1.0,0.0
4796.0,0.0,4766.1966555260915,7.297515237527679,1.0,0.0
4791.0,0.0,4761.981510276752,8.145954702323417,1.0,0.0
4786.0,0.0,4756.476313491344,8.093504561824147,1.0,0.0
4781.0,0.0,4751.460269133947,7.140297785799105,1.0,0.0
4776.0,0.0,4746.3847036824245,7.11135115022881,1.0,0.0
4771.0,0.0,4741.822508601379,7.0765757528820386,1.0,0.0
4766.0,0.0,4737.119298432556,6.441835410737377,1.0,0.0
4761.0,0.0,4733.275791153009,6.142222738749778,1.0,0.0
4756.0,0.0,4727.806142103137,6.645309593103582,1.0,0.0
4751.0,0.0,4722.892263412242,6.386023351259031,1.0,0.0
4746.0,0.0,4717.442715085038,8.451672489610473,1.0,0.0
4741.0,0.0,4713.4918098622065,7.926831535765235,1.0,0.0
4736.0,0.0,4708.300704657002,8.688466666228226,1.0,0.0
4731.0,0.0,4703.477837495438,7.9585242464034325,1.0,0.0
