count,count,size,size,components,components
mean,std,mean,std,mean,std
2488.0,0.0,758.3021622366092,2.3328046883879187e-13,6.0,0.0
2489.0,0.0,758.8282099408468,0.2487206367945642,6.0,0.0
2491.0,0.0,759.1476079604206,0.6370863510715616,5.9,0.3077935056255463
2493.95,0.2236067977499789,760.2525165821347,0.8294437346890255,5.9,0.3077935056255463
2496.0,0.0,760.7255322928521,0.9430643380438933,5.9,0.3077935056255463
2498.95,0.2236067977499789,761.8033619938667,0.8924403648933878,5.9,0.3077935056255463
2501.0,0.0,762.1469920946068,1.0483075467621388,5.8,0.4103913408340616
2503.95,0.2236067977499789,763.1623958569238,1.1627955749440888,5.8,0.4103913408340616
2506.0,0.0,763.5009507778142,1.299820622763553,5.8,0.4103913408340616
2508.95,0.2236067977499789,764.6496922480864,1.546792996278012,5.8,0.4103913408340616
2511.0,0.0,765.1192826791325,1.7942720973291464,5.75,0.4442616583193193
2513.85,0.36634754853252327,766.0787905796053,1.9875519855080743,5.75,0.4442616583193193
2516.0,0.0,766.5331844302998,2.030444566412619,5.75,0.4442616583193193
2518.85,0.36634754853252327,767.8635469611747,2.1295356838446446,5.75,0.4442616583193193
2521.0,0.0,768.314307167096,2.216021376760833,5.75,0.4442616583193193
2523.85,0.36634754853252327,769.5091509374238,2.342773695700936,5.75,0.4442616583193193
2526.0,0.0,769.9595006016987,2.5238374393702325,5.75,0.4442616583193193
2528.85,0.36634754853252327,771.1094700244082,2.510802988853188,5.7,0.5712405705774793
2531.0,0.0,771.786714116364,2.7152684622272165,5.7,0.5712405705774793
2533.8,0.4103913408340616,772.6564106919534,2.7181345195032915,5.7,0.5712405705774793
2536.0,0.0,773.2946762252413,2.6112023218251075,5.65,0.5871429486123998
2538.8,0.4103913408340616,774.3278237564621,2.569296880814767,5.65,0.5871429486123998
2541.0,0.0,774.9142061953208,2.590380832550034,5.6,0.5982430416161187
2543.6,0.5026246899500347,775.7217406253858,2.7178670941901166,5.55,0.6863327411532598
2546.0,0.0,776.4246272860403,2.555243278381165,5.5,0.6882472016116853
2548.6,0.5026246899500347,777.3852667347774,2.705745692706934,5.5,0.6882472016116853
2551.0,0.0,778.3940593786109,2.7576732304189546,5.5,0.6882472016116853
2553.6,0.5026246899500347,779.290947502883,2.880105217258933,5.5,0.6882472016116853
2556.0,0.0,780.230449489047,2.6429713274322917,5.5,0.6882472016116853
2558.6,0.5026246899500347,781.2683647084764,2.8811064891461418,5.5,0.6882472016116853
2560.95,0.22360679774997888,781.8032841724407,3.048190701273531,5.5,0.6882472016116853
2563.55,0.5104177855340405,782.9809966620926,3.0878932105762003,5.5,0.6882472016116853
2565.95,0.22360679774997888,783.6705684060989,3.356438461608029,5.5,0.6882472016116853
2568.5,0.512989176042577,784.5505971771323,3.394563829057067,5.4,0.6805570473787205
2570.95,0.22360679774997888,785.3297212201514,3.5297701046692755,5.4,0.6805570473787205
2573.5,0.512989176042577,786.0105166962461,3.472582711489407,5.35,0.7451598203705947
2575.85,0.36634754853252344,786.9023322320579,3.4953677698865575,5.3,0.7326950970650465
2578.5,0.512989176042577,787.7502903544853,3.575202696316656,5.3,0.7326950970650465
2580.85,0.36634754853252344,788.605864965241,3.7192238837179326,5.3,0.7326950970650465
2583.35,0.489360484929593,789.2339109079439,3.773992356738027,5.3,0.7326950970650465
2585.85,0.36634754853252344,789.9020172640444,4.007466050050326,5.25,0.7163503994113789
2588.35,0.489360484929593,790.8549427315455,3.945745435225094,5.25,0.7163503994113789
2590.85,0.36634754853252344,791.6476461176292,4.0035852001197885,5.25,0.7163503994113789
2593.3,0.47016234598162726,792.5041945192232,4.059433799008542,5.25,0.7163503994113789
2595.85,0.36634754853252344,793.5349867233624,4.211503523166193,5.2,0.8335087534664908
2598.3,0.47016234598162726,794.270827176706,4.107229670385791,5.2,0.8335087534664908
2600.8,0.4103913408340616,795.0777568705892,4.216637219480543,5.2,0.8335087534664908
2603.25,0.5501196042201808,795.8025622825375,4.249218062148303,5.15,0.8750939799154207
2605.8,0.4103913408340616,796.6198342739118,4.493277750711301,5.15,0.8750939799154207
2608.25,0.5501196042201808,797.3980915243944,4.203544536511475,5.1,0.8522416262267902
2610.75,0.4442616583193193,798.0723544431604,4.321121085118451,5.0,0.9733285267845752
