,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3204.0,0.0,3145.2041081574644,3.684324354557854e-12,1.0,0.0
0.005,3204.0,0.0,3145.4093287425217,0.44353539058041996,1.0,0.0
0.01,3203.975,0.15811388300841894,3145.3880664610915,1.0726266118272119,1.0,0.0
0.015,3204.075,0.47434164902525694,3146.008362715055,1.4083205376389931,1.0,0.0
0.02,3204.05,0.503831473655779,3145.6971991221085,1.565461303882245,1.0,0.0
0.025,3204.075,0.5256253906367647,3145.9935334012116,2.1299197123759104,1.0,0.0
0.03,3204.175,0.8439072740411045,3145.984869132876,2.1380815148388277,1.0,0.0
0.035,3204.225,0.800240348510755,3147.535443251179,2.331426310093987,1.0,0.0
0.04,3204.35,0.9212588934267871,3146.336496854231,3.632456738085233,1.0,0.0
0.045,3204.825,0.9841695705465315,3147.1679363180374,2.7679513459936853,1.0,0.0
0.05,3204.875,1.136515141415488,3147.7395298019246,3.568948614505633,1.0,0.0
0.055,3204.55,1.2184479408720692,3147.3210055592417,4.443844156260037,1.0,0.0
0.06,3204.65,1.2100010595460504,3147.7276986679303,4.595108301108106,1.0,0.0
0.065,3205.175,1.412172358188181,3148.568161368854,4.52190816374419,1.0,0.0
0.07,3205.05,1.4841038045110253,3147.601800456237,5.288411453429419,1.0,0.0
0.075,3205.225,1.2086759019263336,3147.144543202143,5.695936556736651,1.0,0.0
0.08,3205.2,1.5557997366347696,3148.849948619199,5.2157627098176045,1.0,0.0
0.085,3205.025,1.7318657495195673,3148.154809102494,5.15650510404776,1.0,0.0
0.09,3205.7,1.4358058578855502,3149.346602905122,5.60408696478701,1.0,0.0
0.095,3205.125,1.7125105277610142,3149.003583387352,5.030678364338362,1.0,0.0
0.1,3205.225,1.5768761719102935,3149.3729056770567,6.313240300250375,1.0,0.0
