,count,count,size,size
,mean,std,mean,std
0.0,3498.0,0.0,2855.1685096712854,1.3816216329591951e-12
0.005,3500.775,1.8185299783207534,2857.813383838675,1.9097294305438104
0.01,3500.575,2.341241178608103,2858.279967845361,2.702403786079107
0.015,3502.1,3.3420399113761006,2859.6517968475227,3.309701287578934
0.02,3501.15,4.041769097301013,2858.7110875340063,4.731947987469679
0.025,3500.65,3.166734142331044,2858.4962084503586,4.005803750854545
0.03,3500.775,3.7858542375126265,2859.4158322876633,4.400730877839399
0.035,3500.725,4.3735070712831945,2858.4853466160284,6.205996549266787
0.04,3500.375,5.582424342385801,2857.8135136392493,6.18549913043946
0.045,3498.325,5.327179943820761,2857.255442948573,6.3245618472816245
0.05,3498.4,4.705697583099635,2857.021477941379,5.703739289395198
0.055,3500.25,6.200703020522588,2858.344195314002,7.163990722835333
0.06,3499.225,4.709442233836843,2858.8307369211325,6.421330087265479
0.065,3499.325,5.298221762643941,2857.1893050527774,6.972754383090906
0.07,3499.925,5.984542053469388,2859.9819925727147,7.993877509653251
0.075,3499.075,6.478316891260396,2857.155596231233,7.241660522016681
0.08,3497.525,5.922523284148576,2856.003354500573,8.028113458389381
0.085,3499.625,6.129740447092189,2858.968866025659,8.281120481549268
0.09,3499.625,6.3918517841678115,2858.087180162569,8.299820011445066
0.095,3498.975,4.885811482870973,2857.900787286539,6.3537411566305
0.1,3500.5,6.637113985105428,2858.7898548869352,9.208694420585934
