,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2981.85,10.339245620450265,3588.5922721457873,18.63428587404067,1.2,0.4050957468334667
0.005,2982.175,8.34170092720749,3589.719909943388,16.49706820499981,1.1,0.3038218101251001
0.01,2984.2,7.053640631180906,3588.9865479927175,16.498602410447486,1.175,0.3848076442547926
0.015,2980.675,13.982383605167303,3589.56494858449,19.59268631675195,1.25,0.4385290096535146
0.02,2982.425,6.705862341532949,3586.0848427149745,12.894990062492115,1.25,0.5883484054145521
0.025,2985.075,8.052352737888754,3593.0640355366572,13.499819996729913,1.2,0.5163977794943222
0.03,2985.075,5.460287866930058,3589.4589918538986,12.39267831152881,1.325,0.572332161042958
0.035,2983.025,8.119263260754382,3586.718573627205,13.786512763262074,1.175,0.4464963318538845
0.04,2981.7,8.070840200280362,3587.1637495093128,16.109953947216216,1.2,0.46409548089225716
0.045,2982.525,7.397114822165984,3586.968264883499,14.30309305700838,1.2,0.46409548089225716
0.05,2983.75,7.866677531500537,3590.2141605972256,13.968573320506403,1.225,0.5304811555656397
0.055,2984.15,4.52089167515232,3590.9022923419166,11.657594365248656,1.2,0.4050957468334667
0.06,2985.3,6.373824677981114,3589.7434218528697,16.548010428022767,1.275,0.4522025867763025
0.065,2983.85,7.664603958858791,3586.934491841754,16.244486250346515,1.225,0.5304811555656397
0.07,2983.775,7.542996412023198,3588.4307425154548,16.401702260139704,1.225,0.47971679679599
0.075,2984.2,7.933053216343209,3588.327145638581,13.724982857742296,1.175,0.44649633185388454
0.08,2983.75,8.32589411537961,3592.6450188414665,16.884359277243718,1.225,0.5304811555656397
0.085,2985.325,7.043409358017991,3584.3348863934707,13.736588114531155,1.175,0.44649633185388476
0.09,2983.275,8.952832240593201,3589.682771029765,15.711939966633743,1.275,0.5057363253408151
0.095,2985.125,8.797399091165,3590.881369648612,17.950574334963694,1.275,0.45220258677630243
0.1,2981.7,11.064380363152418,3586.8509834183133,15.567850716858866,1.175,0.38480764425479264
