,count,count,size,size
,mean,std,mean,std
0.0,2985.0,0.0,2363.517035446459,16.754384901837504
0.005,2985.0,0.0,2360.8403244913816,14.567358084536846
0.01,2985.0,0.0,2363.7264357175177,14.417325480268628
0.015,2985.0,0.0,2359.068494687876,11.943679657166845
0.02,2985.0,0.0,2357.7033990675795,13.641759778235254
0.025,2985.0,0.0,2364.5324220126718,17.605297405972827
0.03,2985.0,0.0,2361.5503876941048,15.451351879276425
0.035,2985.0,0.0,2364.7296033413254,14.549872572594962
0.04,2985.0,0.0,2359.8181006687755,17.997421831179174
0.045,2985.0,0.0,2360.5840617289887,12.076219939710004
0.05,2985.0,0.0,2359.8371808613965,13.306954161810527
0.055,2985.0,0.0,2360.298542976366,13.69805458780936
0.06,2985.0,0.0,2360.684374028846,17.503451055197058
0.065,2985.0,0.0,2363.7358433610766,15.316084237337696
0.07,2985.0,0.0,2364.6393673863226,17.61718830236388
0.075,2985.0,0.0,2361.1457457566717,14.114663530838245
0.08,2985.0,0.0,2362.2971298759085,17.174936117703897
0.085,2985.0,0.0,2362.9316425463107,16.0479709486884
0.09,2985.0,0.0,2358.5550988020195,16.941312918272406
0.095,2985.0,0.0,2364.765480485982,16.49261344637976
0.1,2985.0,0.0,2361.210935804914,12.439281610420819
