,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2980.35,12.532112597397374,5018.60179877409,26.93817243107838,1.2,0.46409548089225705
0.005,2983.175,6.404675775936813,5019.359365463059,22.902162973092942,1.175,0.3848076442547927
0.01,2979.7,11.627112435585355,5015.139904594517,24.519728675629924,1.25,0.5430209893473685
0.015,2982.825,10.707982883619938,5012.099671346588,27.210703623833187,1.2,0.4640954808922571
0.02,2982.1,10.058291642681214,5009.560164468211,30.264422612753425,1.3,0.46409548089225705
0.025,2979.725,9.847523442405093,5016.9652095132915,20.637841829227217,1.2,0.46409548089225705
0.03,2981.625,9.006230037434058,5014.197295368351,24.896890949535166,1.225,0.5304811555656397
0.035,2978.525,15.74148121268233,5015.174312217214,24.905648349079133,1.2,0.46409548089225694
0.04,2983.075,7.917483088806594,5019.797699712863,24.75654158705451,1.3,0.563869415688347
0.045,2980.0,11.279661751611581,5019.084614613324,21.39989183726664,1.25,0.4385290096535146
0.05,2982.5,9.71385476311924,5016.943483862641,29.556781408914528,1.375,0.6674674677561601
0.055,2982.4,8.737775343227696,5008.832747628937,24.637838646811193,1.275,0.4522025867763025
0.06,2981.625,9.502192729400234,5019.889879656765,27.28296516532316,1.25,0.7071067811865476
0.065,2982.525,7.9291332342289405,5008.386018134048,25.019713271143427,1.3,0.5163977794943222
0.07,2979.25,13.537696656714937,5025.10193568887,23.592881899697907,1.175,0.44649633185388454
0.075,2977.9,13.626520145732417,5014.21938123106,29.290170313007547,1.225,0.4229020617662604
0.08,2979.45,14.263005760825214,5015.256111191056,31.417317285594628,1.125,0.3349320635285418
0.085,2979.575,10.890804166112588,5014.371094190179,27.516542897437077,1.175,0.38480764425479264
0.09,2982.225,10.472154775452164,5021.494778094039,27.975472254635097,1.35,0.5795665931516724
0.095,2981.375,9.797141131931006,5010.120476011516,24.716906210518445,1.175,0.4464963318538847
0.1,2980.1,11.226799438888426,5010.570087329974,30.8972335998093,1.225,0.4229020617662604
