,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,4975.0,0.0,4938.8278881069255,9.210810886394635e-13,1.0,0.0
0.005,4975.0,0.0,4938.774721496952,0.4212225088131824,1.0,0.0
0.01,4975.0,0.0,4938.911091273796,0.6119908843405457,1.0,0.0
0.015,4975.0,0.0,4938.893269053418,1.169998987583252,1.0,0.0
0.02,4975.0,0.0,4938.596829509499,1.4670833736523896,1.0,0.0
0.025,4975.0,0.0,4939.098975424376,1.9184210154206198,1.0,0.0
0.03,4975.0,0.0,4939.179976055313,1.7554569098507344,1.0,0.0
0.035,4975.0,0.0,4939.1839987222975,2.962409254351285,1.0,0.0
0.04,4975.0,0.0,4938.990429627249,2.656114579717576,1.0,0.0
0.045,4975.0,0.0,4939.661347262163,2.5497373871555533,1.0,0.0
0.05,4975.0,0.0,4938.750717958086,2.9432295505590695,1.0,0.0
0.055,4975.0,0.0,4938.8421121379315,3.2638166106034427,1.0,0.0
0.06,4975.0,0.0,4939.919337621346,4.393486660632938,1.0,0.0
0.065,4975.0,0.0,4939.533022246157,4.630141645421214,1.0,0.0
0.07,4975.0,0.0,4939.389851752441,5.331478265174087,1.0,0.0
0.075,4975.0,0.0,4939.199550412751,5.459265315528883,1.0,0.0
0.08,4975.0,0.0,4937.5382420112355,4.612359132305125,1.0,0.0
0.085,4975.0,0.0,4938.124101973055,5.757280669470724,1.0,0.0
0.09,4975.0,0.0,4938.011373043914,6.307122659113673,1.0,0.0
0.095,4975.0,0.0,4938.325795630233,6.248859911034848,1.0,0.0
0.1,4975.0,0.0,4938.057325243077,5.947379803428907,1.0,0.0
