,count,count,size,size
,mean,std,mean,std
0.0,2850.0,0.0,1877.610907786821,2.3027027215986587e-13
0.005,2849.375,6.270351480763075,1875.5127725233676,7.868772321144633
0.01,2846.825,6.250692269353359,1872.7727123755299,7.204729647194691
0.015,2846.475,12.814229870713541,1872.4659606551213,16.451811579297637
0.02,2849.025,10.518573316537971,1875.5537702338654,13.571406233194939
0.025,2848.825,13.880234055515686,1874.2804413377023,17.15220863759722
0.03,2847.125,17.39464624385095,1873.638333116136,22.076839417729758
0.035,2844.8,13.0643378353793,1870.847555490666,17.476970917805694
0.04,2846.7,23.846947877598993,1873.963195589807,29.835432493134466
0.045,2844.15,23.370538104246794,1868.853263854219,29.906058625245574
0.05,2844.75,27.415838581524458,1871.8384144277074,33.261711186554365
0.055,2850.325,21.834326655814703,1876.2460249275196,26.226241762161298
0.06,2842.9,29.501673138124186,1867.3371971872439,35.57860363327592
0.065,2845.925,32.40005341875938,1872.3701156701513,40.29322320496465
0.07,2843.25,28.587024131902027,1870.08920720763,33.40270742044528
0.075,2845.3,24.381792281778527,1870.9079506394696,31.812188575712256
0.08,2856.075,34.395428661677016,1882.9908076980967,43.60028681046881
0.085,2846.1,30.49741477063765,1872.7036995782607,36.18186255704525
0.09,2841.025,33.36395068225891,1868.9558019237745,41.10638914074658
0.095,2847.375,38.86906851443043,1874.5326862985044,47.471435930948495
0.1,2838.9,34.694860330217985,1866.3679472867952,42.46658603996952
