,count,count,size,size
,mean,std,mean,std
0.0,4981.0,0.0,4980.872400533307,0.0
0.005,4981.0,0.0,4980.970666899959,0.28460505835563954
0.01,4981.0,0.0,4980.715916899312,0.7644585755760603
0.015,4981.0,0.0,4980.748462108882,1.1633606767926463
0.02,4981.0,0.0,4980.572186947569,1.5227983411608175
0.025,4981.0,0.0,4980.613442835644,1.5857652962843627
0.03,4981.0,0.0,4980.799672680308,2.4455747434970196
0.035,4981.0,0.0,4981.0908113835,2.6993283807812216
0.04,4981.0,0.0,4980.319046128054,3.3470801090895743
0.045,4981.0,0.0,4980.529877108653,3.256310169108437
0.05,4981.0,0.0,4980.904972314832,4.112944917804353
0.055,4981.0,0.0,4979.921559153531,4.000826405843346
0.06,4981.0,0.0,4980.657121401721,4.061223727051148
0.065,4981.0,0.0,4981.542868837981,4.885671244129717
0.07,4981.0,0.0,4980.256639748507,4.492956317995592
0.075,4981.0,0.0,4979.943476467049,5.947891920267024
0.08,4981.0,0.0,4979.488020280844,5.732988384662721
0.085,4981.0,0.0,4980.437640822793,6.826497519849052
0.09,4981.0,0.0,4980.303855235126,6.447767015285825
0.095,4981.0,0.0,4981.640601657155,5.690438379104931
0.1,4981.0,0.0,4980.89495578784,6.617861840110252
