,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.8,7.18688263792321,3969.206169238634,13.994771006188907,1.025,0.15811388300841894
0.005,2985.975,7.647649211459586,3963.868894948112,12.522575100087213,1.05,0.2207214278631522
0.01,2984.0,8.49132287117644,3970.2502518166157,15.806899610668165,1.1,0.3038218101251002
0.015,2985.95,9.21244977024194,3969.5603031641913,16.97288261550113,1.05,0.22072142786315224
0.02,2987.0,8.205689083394114,3971.103583317854,10.085875163568812,1.1,0.3789323733725366
0.025,2984.825,10.553617680864042,3971.0727282289627,15.917563033134453,1.125,0.3349320635285418
0.03,2987.55,8.211780156174017,3971.6942240822636,14.492288371954613,1.025,0.15811388300841894
0.035,2986.775,6.833130078277937,3973.269616837139,12.527923875870734,1.025,0.15811388300841894
0.04,2986.525,9.596974683561642,3970.494753362623,17.051310484952932,1.025,0.15811388300841897
0.045,2989.275,7.974277557503407,3968.4315483832265,19.780595464562342,1.0,0.0
0.05,2983.95,20.38595544700271,3966.6774663439037,43.600342542776566,1.15,0.4266746794119403
0.055,2986.5,7.732714387255732,3977.3698416172724,14.005885964853288,1.05,0.2207214278631523
0.06,2986.85,10.159118677704887,3972.8345576079746,16.825644090292656,1.05,0.22072142786315227
0.065,2987.325,7.9594726664651025,3977.8552684778724,13.784891914547456,1.05,0.22072142786315224
0.07,2985.625,8.325701633634711,3968.2432247673896,16.387571871412426,1.05,0.22072142786315227
0.075,2985.925,6.888814791440488,3978.414077307808,13.947135290815975,1.05,0.22072142786315216
0.08,2989.625,9.924555147299795,3976.889196630612,17.264840484703562,1.125,0.3349320635285418
0.085,2988.2,7.380500990569332,3979.449486157241,12.766076960355617,1.0,0.0
0.09,2988.525,6.778501082324681,3978.4325704931703,15.206046555979576,1.075,0.26674678283691855
0.095,2987.35,7.866025614906106,3979.180792891224,15.636184982605352,1.1,0.30382181012510007
0.1,2988.0,7.411010519698169,3983.012403396771,13.957028321614631,1.125,0.40430377003131995
