,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3712.58125,8.004082992528382,3250.714869686726,14.810357183763637,1.0,0.0
0.005,3714.63125,6.997020313621415,3255.049571701137,15.649746579849309,1.0,0.0
0.01,3713.56875,7.624393103212066,3251.6677931479962,15.15674784519883,1.0,0.0
0.015,3711.20625,6.994935782590437,3250.6775791453265,16.718822962993926,1.0,0.0
0.02,3711.5625,6.958841912935712,3251.1706991025685,17.930421284125597,1.0,0.0
0.025,3713.2125,9.368617485506794,3251.002166755455,17.56074741379084,1.0,0.0
0.03,3711.35,7.9115300474881405,3251.691762304467,14.982908314939362,1.0,0.0
0.035,3713.88125,9.3915857560276,3249.702347905669,17.496867849452396,1.0,0.0
0.04,3712.11875,8.476019623257496,3252.1129957472162,17.533052500179345,1.0,0.0
0.045,3715.81875,8.285565820240553,3256.814217888206,15.938849736690761,1.0,0.0
0.05,3713.48125,8.126284415243902,3254.023051316089,16.83881200547208,1.0,0.0
0.055,3717.175,9.601715925705603,3262.0190445890657,17.366934097328553,1.0,0.0
0.06,3713.21875,7.819516080344693,3256.6789122212663,16.62799970570564,1.0,0.0
0.065,3712.08125,9.752118030958389,3255.8511999785997,18.886441199813476,1.0,0.0
0.07,3711.38125,8.593376157369772,3256.6426025057826,18.34129723703572,1.0,0.0
0.075,3714.8125,7.2976440701337975,3261.154969703686,18.25801243247504,1.0,0.0
0.08,3714.36875,8.026196591834092,3260.797459207114,16.332230623020656,1.0,0.0
0.085,3712.48125,7.4292361437423144,3264.3684826580075,15.329471384704913,1.0,0.0
0.09,3714.73125,9.15349651212234,3274.4935347736428,16.40537452357551,1.0,0.0
0.095,3713.39375,7.912965565352954,3264.289493103297,15.504518740860616,1.0,0.0
0.1,3714.14375,9.167229732124014,3268.967661104386,16.474078173274968,1.0,0.0
