,count,count,size,size
,mean,std,mean,std
0.0,3491.0,0.0,3423.352790928725,1.842162177278927e-12
0.005,3491.0,0.0,3423.4634343578787,0.28180378558900054
0.01,3491.0,0.0,3423.5740262345803,0.5679266918164324
0.015,3491.0,0.0,3423.7722518481883,0.8744029047567493
0.02,3491.0,0.0,3424.3384407163903,1.1322864264350159
0.025,3491.0,0.0,3424.487068483886,1.3850750404694965
0.03,3491.0,0.0,3424.8607756770134,1.8237816353790854
0.035,3491.0,0.0,3425.6023824477475,2.2685406472725447
0.04,3491.0,0.0,3426.7545422485464,2.337141153999564
0.045,3491.0,0.0,3427.0060323557364,2.9260369988208894
0.05,3491.0,0.0,3427.802946915377,2.43790655967559
0.055,3491.0,0.0,3429.521089099451,3.747300491484196
0.06,3491.0,0.0,3430.3879009749107,3.309879689459762
0.065,3491.0,0.0,3430.9972601273134,3.6450385784008486
0.07,3491.0,0.0,3431.959626453936,4.085185236114567
0.075,3491.0,0.0,3433.947614692165,4.573288891572483
0.08,3491.0,0.0,3435.0077210811696,4.673914515840994
0.085,3491.0,0.0,3436.553239593807,4.733908256692807
0.09,3491.0,0.0,3438.7908428797805,4.9118785311593225
0.095,3491.0,0.0,3439.4110999835407,5.080848795144523
0.1,3491.0,0.0,3440.83838289164,4.878784341556162
