,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2490.0,0.0,750.2171186126382,6.908108164795976e-13,10.0,0.0
0.005,2490.0,0.0,750.2035890273669,0.2586314015390901,9.8,0.4050957468334667
0.01,2490.0,0.0,750.192334862029,0.43586090872047223,9.45,0.597001052268969
0.015,2490.0,0.0,750.6551619614881,0.7574717082847111,9.3,0.7232405706795788
0.02,2490.0,0.0,750.7747873588585,1.0357546822369237,9.3,0.6484695987575827
0.025,2490.0,0.0,750.7742939814273,1.0392127049245021,9.375,0.8678739126192976
0.03,2490.0,0.0,751.0531176503333,1.3907552014958464,9.2,0.9114654303752998
0.035,2490.0,0.0,752.1616853065412,1.5966639407853098,9.125,0.9657599638069015
0.04,2490.0,0.0,752.4506921831646,2.1644818742730854,9.0,0.8770580193070292
0.045,2490.0,0.0,752.8764471161338,1.7593342409467818,8.825,1.2380195102228027
0.05,2490.0,0.0,753.3915657196197,1.8925862109951679,9.05,1.108244164525637
0.055,2490.0,0.0,753.523114768788,2.6257749499954106,8.9,1.2770157519659775
0.06,2490.0,0.0,754.7187501519086,2.3581969580109443,8.925,1.366025490620743
0.065,2490.0,0.0,755.3516181828636,3.220781478098052,8.7,1.522481105941456
0.07,2490.0,0.0,756.0302748272475,3.2304953435467,8.8,1.5721942856386653
0.075,2490.0,0.0,756.6403544619135,3.29047566648336,8.45,1.4133067244713362
0.08,2490.0,0.0,757.7557011316512,3.7447278696833703,8.725,1.5356865999719258
0.085,2490.0,0.0,758.4007935353093,3.8543035746433665,8.6,1.6140409552202217
0.09,2490.0,0.0,759.5178598900623,4.654275165163386,8.575,1.46563191937025
0.095,2490.0,0.0,760.7532134480247,4.180314391605483,8.5,1.219499687240422
0.1,2490.0,0.0,762.6513551456716,5.038005354797239,8.325,1.4391503903879699
