,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3228.0,0.0,3358.7145025599593,4.665609376775837e-13,1.0,0.0
0.005,3227.9,0.6407232755171876,3357.15669600444,2.2277049725204865,1.0,0.0
0.01,3227.85,0.48936048492959305,3356.447230168712,1.9585403291033412,1.0,0.0
0.015,3227.75,0.7863975156570492,3356.693995543701,3.0824695142002057,1.0,0.0
0.02,3228.05,1.09904264559757,3356.3889321416295,4.4880764007065785,1.0,0.0
0.025,3228.4,0.8825799501580879,3357.7785414234268,4.442620738666648,1.0,0.0
0.03,3228.7,1.1742858972247998,3360.033933720354,5.287724789374892,1.0,0.0
0.035,3229.45,1.5035046776746237,3361.8648574845706,5.138019350880171,1.0,0.0
0.04,3229.45,1.6050905860647506,3364.4331594585187,5.356019926241821,1.0,0.0
0.045,3229.6,2.087557121815378,3365.391309083289,6.01184121861287,1.0,0.0
0.05,3229.2,1.6091841672756189,3364.7181930726897,6.278137558642828,1.0,0.0
0.055,3229.3,1.719853114903161,3365.7324023690985,7.603980990910769,1.0,0.0
0.06,3229.85,2.539685019840058,3365.99086968362,7.116692394260727,1.0,0.0
0.065,3230.2,1.3218806379747878,3369.9830099533865,6.161045730077832,1.0,0.0
0.07,3230.15,1.5312533566021211,3370.713565036982,8.051368969458071,1.0,0.0
0.075,3230.45,2.282081229238369,3370.4881712540787,6.837911963888907,1.0,0.0
0.08,3230.6,1.8180382718454353,3372.4586187936,5.101933429820774,1.0,0.0
0.085,3231.0,2.406132515928939,3376.541311798079,7.090797816000851,1.0,0.0
0.09,3229.8,2.2849622823099174,3374.1649145117963,8.382799048239363,1.0,0.0
0.095,3229.65,2.7003898354048608,3374.327956659362,7.706063479511625,1.0,0.0
0.1,3229.9,2.4687520819444915,3376.7948822986523,9.172682045531916,1.0,0.0
