,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2982.525,11.451094449988794,4916.623910819611,24.770935479392012,1.1,0.30382181012510007
0.005,2984.1,9.339192300221296,4917.644199728857,27.079502854582117,1.125,0.3349320635285418
0.01,2983.4,10.068483449574664,4924.020017863941,21.734314327440405,1.075,0.26674678283691855
0.015,2983.575,9.300916690415587,4917.033930678604,18.57418906564655,1.075,0.2667467828369185
0.02,2983.1,6.894070287443053,4919.994429682998,22.084546059416454,1.075,0.26674678283691855
0.025,2982.75,9.794687204597063,4917.109290221256,24.149147704655455,1.075,0.26674678283691866
0.03,2981.05,10.200427341475354,4920.673906436901,25.813066313168587,1.075,0.26674678283691866
0.035,2981.125,11.708396066991348,4919.117418365589,20.55725219054016,1.1,0.3038218101251002
0.04,2982.1,11.012347382451884,4920.365369820029,19.189052362128137,1.1,0.3038218101251
0.045,2984.05,9.737450832633186,4922.9773714349185,27.228219847727946,1.125,0.3349320635285418
0.05,2980.775,20.295872385720102,4913.430573449955,51.61800737526844,1.125,0.40430377003131995
0.055,2982.6,10.468022123566948,4928.5765012765605,24.877478735016513,1.1,0.37893237337253655
0.06,2983.75,9.211893093114703,4926.904518329664,28.423203499651894,1.05,0.2207214278631522
0.065,2983.375,8.595429614417785,4923.658119128916,23.112448268136813,1.025,0.15811388300841897
0.07,2983.25,9.79730470523294,4934.262603697041,22.81467773697427,1.15,0.4266746794119403
0.075,2983.325,10.670802483460447,4933.099430519784,19.857296130203757,1.1,0.3038218101251001
0.08,2984.05,10.212988211347756,4937.027517040982,28.608441333837064,1.05,0.22072142786315221
0.085,2984.225,8.76030528680072,4938.332894058383,21.106937494780855,1.05,0.2207214278631522
0.09,2983.45,8.530338015967873,4938.616792263016,28.304227493877242,1.025,0.15811388300841894
0.095,2983.85,7.339915460981754,4935.349358288613,19.77962418194677,1.05,0.22072142786315224
0.1,2983.55,10.073957285228849,4938.805019387758,25.07883778361271,1.025,0.15811388300841897
