,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2620.3375,18.246315926010787,5010.078524581246,23.583992848242236,1.65,0.690596174998875
0.005,2622.9625,16.48751956123332,5009.419414403353,26.550758145078845,1.55,0.552384110133705
0.01,2621.9875,17.95060441093694,5010.717423103213,25.184003303977114,1.525,0.5182564457773233
0.015,2620.0125,14.644718790797539,5011.485605261595,22.17422196566937,1.525,0.4522025867763026
0.02,2621.325,12.47487217960312,5011.644982133388,26.200573310405836,1.5,0.5063696835418333
0.025,2620.8,15.465760362482783,5013.082617820657,26.502665000016265,1.575,0.5132850460139458
0.03,2623.2375,15.184332132421636,5016.3100746160735,27.42606166497917,1.5375,0.5816367268762196
0.035,2619.1875,17.98920171116907,5013.32952842778,21.447549868846,1.6625,0.4855277329743169
0.04,2618.475,16.08070591000602,5014.008652922964,25.96235737007764,1.575,0.6258327785172862
0.045,2620.1125,12.527143605909405,5012.93540764818,22.155138179213193,1.5625,0.4694172601242567
0.05,2619.9625,21.07325060415789,5010.687030933528,26.15569879809068,1.6625,0.5357417575373707
0.055,2625.1,15.892749516036774,5019.159757472067,21.183924703093947,1.5625,0.4828799819034508
0.06,2625.65,15.570023796566304,5019.824930573117,22.050754276580392,1.575,0.5376825867578047
0.065,2620.9125,15.719450429161695,5027.8247122705,19.88403079766002,1.675,0.48766844558625355
0.07,2624.05,16.70283255572585,5020.056970007815,21.59286507545256,1.5375,0.5236398742921684
0.075,2626.8,16.088218336123152,5019.868180920499,27.362915847283436,1.55,0.5286654702996778
0.08,2625.075,15.245659323398515,5026.940811733189,22.173902366884693,1.575,0.47434164902525694
0.085,2622.7375,15.645097331522754,5029.571923320875,23.799658985312202,1.5375,0.49855560603376253
0.09,2624.8375,15.778672517365218,5032.159564716101,22.60152635181105,1.4875,0.4868462085394428
0.095,2625.275,17.25188581293547,5030.697315977985,24.108928110170083,1.5,0.46684978092392626
0.1,2624.725,17.689251408259633,5034.902545776761,23.782049466642622,1.6125,0.5716317175531991
