,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2984.3875,3.7918392465655595,5018.477257722947,9.624250021626292,1.225,0.39141426673682744
0.005,2983.9875,4.306357107633033,5017.971713318165,11.320666861328188,1.075,0.21333733970597016
0.01,2984.2,4.7902143841537885,5019.339628143889,11.443482658471124,1.1,0.2025478734167333
0.015,2983.7,5.28155959872383,5017.070446022673,9.259200377165582,1.1375,0.22610129338815121
0.02,2983.525,3.85298751886284,5020.325087398715,10.141648697488641,1.1375,0.2770610411314094
0.025,2984.4625,5.368936651631378,5017.415544850147,12.941258574825627,1.1125,0.2114510308831302
0.03,2984.25,5.20601230334352,5016.069639327691,10.930707433566258,1.0625,0.1674660317642709
0.035,2984.725,3.9645059833865424,5019.538597934459,9.318115178536697,1.15,0.23204774044612855
0.04,2983.0875,7.3935934672508425,5022.78539401373,10.70319985986266,1.1625,0.2628126953183822
0.045,2984.95,4.36007527575573,5018.133206855757,9.451855096471618,1.075,0.18081014266989473
0.05,2985.05,4.61435886037353,5018.892417641738,13.182381972514682,1.0625,0.20215188501565998
0.055,2983.7375,5.078849430575939,5019.726966424317,12.136885907632823,1.0875,0.22324816592694238
0.06,2984.8375,4.5634943595046495,5019.306114315739,10.088487883129456,1.075,0.18081014266989473
0.065,2982.6,5.282045058497704,5020.918394697641,13.730416636778852,1.0375,0.13337339141845939
0.07,2984.5,4.05570190580101,5022.356569445338,11.689903109477806,1.125,0.2192645048267573
0.075,2983.4375,4.891367985464881,5016.318326751158,14.435239719354803,1.1125,0.239858398397995
0.08,2983.825,5.155964929959704,5022.162100186761,13.208527537178004,1.125,0.3535533905932738
0.085,2983.75,5.3529287454482475,5021.788166652691,9.263958863599282,1.1375,0.2993047499344662
0.09,2985.1375,4.158691084759908,5018.993147493801,12.258397825950421,1.0875,0.19240382212739635
0.095,2984.275,4.263665811698445,5023.042886866961,13.948220447610858,1.1,0.2025478734167333
0.1,2983.9625,4.716837679241006,5018.971790984157,11.702999028883314,1.1375,0.2993047499344662
