,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2985.25,4.080912416831088,5015.77837595036,14.89480255473573,1.05,0.2207214278631522
0.005,2984.175,4.2055366437041615,5019.364213128868,14.291441962092135,1.1,0.30382181012510023
0.01,2983.6,7.249403158456988,5015.199060809801,16.281052710276192,1.0,0.0
0.015,2986.15,6.569353869020169,5018.396835511591,18.684863150678424,1.1,0.30382181012510007
0.02,2984.65,5.554162218437445,5018.164286122487,13.864917546168323,1.1,0.3038218101251002
0.025,2985.325,4.485803818429414,5015.272938836673,15.29149171259455,1.05,0.22072142786315213
0.03,2984.325,5.67670679179399,5015.392353688442,14.416407719931488,1.075,0.2667467828369187
0.035,2986.725,8.155499953232752,5016.315408644479,15.35412328362351,1.1,0.3038218101251001
0.04,2985.575,5.032649809251993,5018.643687965309,16.69763399330192,1.125,0.3349320635285418
0.045,2984.9,4.903164859662139,5017.217367987422,16.172999810746237,1.15,0.4266746794119403
0.05,2984.8,5.14008879500275,5018.850521173988,14.147427937000982,1.3,0.5163977794943222
0.055,2984.125,5.983685083582456,5016.169270841558,15.257364030186972,1.15,0.36162028533978946
0.06,2986.3,5.074824741195125,5018.098619627746,15.99214017935085,1.125,0.40430377003131995
0.065,2985.35,4.3650711510634235,5021.537667630015,18.71343781781228,1.1,0.3038218101251
0.07,2984.725,4.651922679428864,5017.949776051265,17.465776277779312,1.125,0.3349320635285418
0.075,2985.825,4.9036224182243915,5010.565340445047,18.336490038529323,1.2,0.40509574683346666
0.08,2985.2,5.1847903797599475,5019.841818200979,15.483298143727113,1.225,0.4229020617662604
0.085,2985.025,4.582505752790604,5013.554617240024,15.646736874690005,1.05,0.22072142786315224
0.09,2984.325,5.165901514889582,5018.817751620842,13.293788637269072,1.1,0.3038218101251001
0.095,2983.95,5.995511141358496,5014.947158865613,16.548328972606537,1.125,0.3349320635285418
0.1,2983.45,6.464697030202398,5014.6464801818,15.199022501713353,1.025,0.15811388300841894
