,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2862.35,15.426085134087083,5023.276017765628,14.006222477691969,1.2375,0.4080519700435354
0.005,2864.8125,15.197286996410973,5025.903680330235,13.969400793671097,1.1625,0.23717082451262841
0.01,2866.1625,14.53439223677095,5023.381119367382,11.576878945483475,1.1375,0.27706104113140934
0.015,2859.5,15.407707029192757,5026.075943988678,12.582244057282436,1.425,0.47434164902525683
0.02,2862.3625,14.009148796411587,5023.224832674893,12.278641532330171,1.275,0.3746793500910017
0.025,2858.8875,16.548873809385775,5026.718868268794,14.487239214643061,1.2875,0.4064779932227069
0.03,2863.025,17.60133663339382,5021.614784157463,14.443874955445546,1.225,0.3387382318894485
0.035,2859.9,17.927989862581374,5025.057868633864,12.399357639776834,1.2625,0.2993047499344662
0.04,2861.3125,18.094724936091747,5021.2555995718985,13.53218381975847,1.175,0.311118742275151
0.045,2856.7125,18.989162732518018,5023.513240355793,14.106148310827352,1.2125,0.31799653279838586
0.05,2855.725,16.39025273189479,5028.553861926402,12.181828903802561,1.225,0.2985005261344847
0.055,2865.375,17.191511769564563,5026.815636578196,13.643956703776643,1.225,0.2985005261344847
0.06,2859.675,17.17129014163482,5027.384361114678,13.070881037207506,1.2125,0.3375534145765787
0.065,2860.1375,18.81283914422984,5027.3468753915995,13.901635454131046,1.225,0.3914142667368274
0.07,2860.05,15.378889960275297,5023.100936805681,11.58877716346082,1.2375,0.35783358114474373
0.075,2863.775,15.232787680290844,5027.946807451399,13.313851547615748,1.175,0.3310821417947283
0.08,2857.475,23.455344915993134,5021.82806981242,10.738341481888757,1.1875,0.2928091178347756
0.085,2862.4125,16.344797455036076,5021.593775076309,14.009794107897074,1.2125,0.27473763708449056
0.09,2859.475,15.210046443732931,5025.000677636285,13.036618239784685,1.325,0.41679485207707245
0.095,2860.9125,16.114528999378013,5024.7565907489015,12.215477790186346,1.25,0.32025630761017426
0.1,2862.9375,16.574690119700655,5024.1314704592805,12.7325840981313,1.3125,0.4339369563096488
