,count,count,size,size
,mean,std,mean,std
0.0,2534.0,0.0,1278.2702167902066,9.210810886394635e-13
0.005,2534.375,2.3499863611169953,1278.711379196715,2.419774255129577
0.01,2535.0,3.4714956504771903,1279.1910961074232,3.525735390645224
0.015,2534.925,5.1906597574825435,1279.1051805288128,5.36987053945077
0.02,2534.575,4.960807936678802,1278.617254799657,4.713874533860805
0.025,2534.3,6.089924423765825,1278.7950510266048,6.1733379156782675
0.03,2533.025,5.4230632842163455,1276.7020058407966,5.211647341175188
0.035,2533.175,7.534153007369943,1277.6897103878364,7.796782601640488
0.04,2533.2,6.264265770305859,1277.1069232588288,6.626687266663403
0.045,2533.325,7.4674936584145515,1277.3364412393814,7.618720832709048
0.05,2533.45,8.152237383625085,1277.408469705443,8.03480779268344
0.055,2534.825,7.295546586788411,1278.054839592144,7.863100815500324
0.06,2534.85,8.232362654292805,1278.2044978884633,8.248784467862508
0.065,2533.25,8.784455968736292,1276.6970468082,9.001003580190488
0.07,2533.525,14.180136884081273,1277.1950733253293,14.018606725574575
0.075,2534.0,9.443489142233775,1277.093671069152,8.593889168350344
0.08,2536.425,9.981746160379773,1278.7904289687344,10.091653599869773
0.085,2531.875,8.357976383716888,1275.1652202738223,8.637280494369218
0.09,2535.975,10.849760720509355,1279.3945100338547,9.793094841691433
0.095,2535.45,10.90976979239603,1278.2930003000542,11.929419285884771
0.1,2534.4,13.306639946532954,1277.5668480096274,13.32481070644503
