,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.0,0.0,4183.680937623516,9.210810886394635e-13,8.0,0.0
0.005,2986.0,0.0,4184.1613661548145,0.5262082956315004,8.95,0.45007121943543865
0.01,2986.0,0.0,4184.214818078935,1.0055440509300455,8.825,0.44649633185388504
0.015,2986.0,0.0,4183.90109173032,1.3667580782826048,8.8,0.4050957468334668
0.02,2986.0,0.0,4183.877047779842,1.4243527611918898,8.775,0.5767948575466912
0.025,2986.0,0.0,4184.334300728097,2.058912835248971,8.575,0.6751068291531577
0.03,2986.0,0.0,4184.266878042382,2.169358923623686,8.65,0.6621642835894569
0.035,2986.0,0.0,4184.197703375753,3.3766150392419454,8.525,0.7840558588159329
0.04,2986.0,0.0,4183.321827253759,3.117450183437327,8.3,0.822753351207442
0.045,2986.0,0.0,4183.442710398495,3.6730262965551503,8.3,0.8533493588238804
0.05,2986.0,0.0,4183.168561131523,4.512714258817421,8.7,1.0177904675803542
0.055,2986.0,0.0,4183.884800650707,4.997645704708117,8.275,1.0374401434695164
0.06,2986.0,0.0,4182.648646750904,5.404176127694019,8.2,1.2025613689761723
0.065,2986.0,0.0,4182.334965274791,8.002885740388923,8.05,1.1756067718634835
0.07,2986.0,0.0,4178.29981955071,22.770183780900407,8.575,1.5002136599968106
0.075,2986.0,0.0,4180.805038915906,14.138786949785576,8.45,0.95943359359198
0.08,2985.475,3.320391543176799,4170.601698069806,75.73916125581238,8.175,1.6468696023606382
0.085,2986.0,0.0,4175.301938937109,39.24554354092995,8.425,1.3182642044827404
0.09,2986.0,0.0,4184.479976780114,6.607628375767311,8.475,1.2807750057619858
0.095,2986.0,0.0,4177.372837592544,11.74855310284521,8.0,1.8810798862519205
0.1,2986.0,0.0,4180.619635401216,7.542958054120323,8.225,1.3490262395045525
