,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3726.0,0.0,3008.051336746714,0.0,1.0,0.0
0.005,3729.7,3.9216001030728576,3012.3998682196493,6.273259063871163,1.0,0.0
0.01,3730.2,8.30725744850787,3014.2036455088264,12.355890118355223,1.0,0.0
0.015,3734.4,10.946761116758159,3019.9341951008596,15.781025611523443,1.0,0.0
0.02,3734.6,13.007690033207275,3020.945581563633,19.531306399892205,1.0,0.0
0.025,3732.9,13.321529863147727,3016.7675299176294,19.695862417008186,1.0,0.0
0.03,3729.45,17.47321258082602,3010.5206873803677,27.514415246781535,1.0,0.0
0.035,3728.2,22.18012386658023,3009.5995860672933,31.80260419000312,1.0,0.0
0.04,3733.2,24.273875929310897,3015.698480464103,35.47076227156386,1.0,0.0
0.045,3729.0,23.407151403836078,3008.4081666865472,35.76201136143813,1.0,0.0
0.05,3728.05,21.05000312539044,3006.492583125314,32.81061666904582,1.0,0.0
0.055,3733.55,32.410971176926786,3016.4086768198586,48.68862224996517,1.0,0.0
0.06,3726.45,23.705373585794952,3003.5816185725466,34.61991281217527,1.0,0.0
0.065,3736.55,25.664792595058476,3017.7988274448026,39.0670408071842,1.0,0.0
0.07,3736.75,32.74763952923694,3017.483592669002,49.31372451199611,1.0,0.0
0.075,3740.05,35.28302857271691,3022.9225622924437,52.2298286551333,1.0,0.0
0.08,3727.05,35.720368654902,3005.0452039029033,54.51245474513841,1.0,0.0
0.085,3724.95,35.67318763146172,3001.8245914828867,54.702047828901605,1.0,0.0
0.09,3732.05,40.85851711764184,3008.5682461923725,61.37607099176003,1.0,0.0
0.095,3723.3,49.52096844559357,2996.2833412740465,73.55223828178264,1.0,0.0
0.1,3723.75,41.308690305271625,2996.2134733007165,61.76584585805691,1.0,0.0
