,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1.5649029912686758,0.40197587144663,0.06168251519239065,0.014436951044927732,0.0013604318285629117,0.0010914153832357592,0.03407328562815733,0.0009327554862113932
0.01,1.9169740261308803,0.39382245971847796,0.08168054391348192,0.018105136269079135,0.0012348370715776756,0.0011698903056963483,0.03529859844815781,0.0005766497989922488
0.015,2.1963690193097873,0.42325019779827555,0.09330314040197416,0.019517427511077042,0.0020287381672069974,0.0013483090245240907,0.03567154520475313,0.0008961552463702145
0.02,2.4830035875734646,0.6026193129412816,0.10173930896031849,0.016381647457572483,0.0021133074641900514,0.0013583192563793047,0.035548724289467606,0.0009044250904554099
0.025,2.8552614157307272,0.4017913544436713,0.11700105071758267,0.029272350862556428,0.0027042548002075848,0.0018446768957395723,0.035911317621999485,0.0006443703011878144
0.03,3.0726740558242405,0.4410333485255655,0.13029708152610822,0.02700206411123815,0.002316469098939932,0.001205663981426299,0.03613842279874523,0.0009693363021769342
0.035,3.6842811931184904,0.47566274971010686,0.15670762106365538,0.044214094056004974,0.0042630893825019054,0.002057356223436952,0.035909321856329626,0.0011049078323873624
0.04,3.799804688013763,0.9103678643923091,0.13275665807854492,0.044151509214541265,0.0027386517997389248,0.0017816263473249788,0.03627373410469621,0.0011236003692356848
0.045,3.914083711862999,0.6951318516852536,0.1425753332736379,0.03572610650091606,0.0029634188578399473,0.001963800698521655,0.03633577086887073,0.0013836178774400505
0.05,4.068443061317876,0.7845080062810471,0.15209560037862963,0.05103642300521981,0.003131784908962958,0.002209554331433102,0.03687689869808523,0.0008494723948663807
0.055,4.230504859201235,0.5962350309917234,0.16029434436078668,0.0492801711263894,0.0035056817524122,0.0025317853254309985,0.0372498119559868,0.001046795489104498
0.06,4.367615443825331,0.812596404180802,0.1673726947049778,0.06321035780573692,0.003979175808489448,0.0037621059691418956,0.0371868181532882,0.0011188210372843664
0.065,4.884817903283204,0.5319734498206888,0.18171850528776828,0.04037305130877108,0.004893532580784671,0.003774944685825032,0.0379663357556579,0.0012910851546319194
0.07,5.002326726202707,0.6690697515268964,0.18683503454488298,0.07890676754120834,0.004713162385188562,0.0034264811949698075,0.03831605902731719,0.0012048530881130235
0.075,4.895193922277296,0.7532169431786044,0.16986025017772166,0.05224452136047144,0.003329885362766267,0.0030810391390661846,0.03885584844837737,0.0012256395611993155
0.08,5.579551541044682,0.77190861304908,0.17664559056635717,0.049150146132411615,0.0042764494042984045,0.0027826490139839363,0.03838873519046682,0.0020981150940761963
0.085,5.587732157687731,0.8074345435463287,0.17469247103633243,0.050683002461559545,0.0032400649600661116,0.002511212021284966,0.03881345583901794,0.0015929038603170558
0.09,5.835297993347754,1.0207540633579697,0.17960237612309282,0.06045139917628725,0.0029727580019492947,0.002039076814773539,0.03947035026788768,0.0023914925838736923
0.095,5.730137100493731,0.988332145956393,0.20246601665998734,0.0559490253397775,0.0037757654569062645,0.0024861379861414942,0.039711747359467274,0.0025591988005275648
0.1,5.971219025024497,0.9428184317382095,0.1917611916195084,0.04968865462700311,0.003624053912771741,0.0023799253908769217,0.03970377813847388,0.0020917645646313875
