,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,4.1269996080597116,2.3413430580760606,0.021044323614920524,0.0018871113142684961,0.0002158990803848233,0.00017879257930277116,0.025841237656637754,0.0005595976057801669
0.01,4.269025128912115,1.8280291393342827,0.02521312047791995,0.0013042044140603808,0.00024596981527449013,0.00018112298220568162,0.026635908231664868,0.0007148052373921882
0.015,4.514608639828768,2.864742575696622,0.033151103357416584,0.01861379048540043,0.0006456877901282698,0.001399675304948999,0.027529598067875992,0.001686941815017372
0.02,4.3435815772310935,1.5920647619870376,0.031128990223104714,0.0014779699279470588,0.00031767893305437487,0.00024076477152752996,0.02744335515400805,0.0009206210520734772
0.025,4.7328122568619015,1.9662446292565887,0.0335963427646887,0.002046870762080464,0.0004195192466173352,0.0003448252245460368,0.02767132362222598,0.0008005217235847266
0.03,4.432566397580557,1.8444833804206757,0.03574823840793528,0.0029133919064314884,0.00041704562355548416,0.0003960373112437626,0.02761639619105451,0.0008456282825218817
0.035,5.1198261896299675,1.911151081282387,0.03777720560016639,0.0022115507788476097,0.0005372228610738654,0.00038470320264823854,0.028260369540905567,0.000983994366529785
0.04,5.619762806839419,1.5078925950838717,0.039185900965184976,0.003963357228679523,0.0005395438823395054,0.0003893960922530866,0.027790910746815556,0.0010066880031033344
0.045,4.827255156153317,1.2470622115659664,0.0391231713100962,0.0017466388523489803,0.00049590394825762,0.00034893284556858063,0.028359554755273186,0.0011473549155474438
0.05,5.258666386267448,1.5309362943667144,0.042323801639091704,0.0025453467833905846,0.0006874385134283649,0.00039167126996933824,0.027988373917496628,0.0008844913633790088
0.055,6.125970540353514,1.6748474460853917,0.043104721062870735,0.0025434322544798564,0.0007046052093833122,0.0004886596656978505,0.028205787162341272,0.0009638545854610627
0.06,6.557962375400457,1.58667296708251,0.04595811500056472,0.004424636469446389,0.000825403305568557,0.00048682915208580753,0.028402631816460754,0.0013414227922551778
0.065,6.089776679790736,1.4777642341724089,0.044872750876834726,0.004617846949301942,0.0006787350453952301,0.0005768818412327925,0.028443522632792612,0.0011409043242301294
0.07,6.062855371550858,1.6645913817076847,0.04744236110137394,0.0065689786709569415,0.0007538813546948424,0.0004922252082662055,0.028852901029818457,0.001114085133998162
0.075,6.2459399055795055,2.8497315321168153,0.0517430179722566,0.02561773069440914,0.0011902440579730344,0.0019996588904973443,0.029803152901072567,0.00558958238008109
0.08,6.2995546660356165,1.6205317793194276,0.04661936331945684,0.003955772458787289,0.000581371023457636,0.0003953914344048322,0.028913209101284438,0.0015847645195833419
0.085,6.691751376650096,1.0737646741143871,0.04911957042222982,0.004525257167447402,0.0007169433931033008,0.0005298522716472457,0.029287583490873605,0.0011163311131795965
0.09,6.216172634219299,1.7441540861377087,0.05180024018061774,0.008270761257539725,0.0011791194080682907,0.0009359513037445922,0.029070325132468135,0.001716771225304422
0.095,6.726569412454519,1.6793764830112246,0.05356191766089872,0.007432613247547864,0.0010016784374569086,0.0007596514723601318,0.029079138552968058,0.0017091071493173951
0.1,6.718472434828489,1.7896816524734005,0.05149339931870629,0.00820120053862038,0.0010807033504307167,0.0008949551201378221,0.028671289710728902,0.000912670073528699
