,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,2.0122251547976413,0.4128983038662605,0.035855101409898026,0.0052685239406617046,0.0006204553628954216,0.0004696895187281152,0.03572615108733658,0.0008592897055616349
0.01,2.8449870091719864,0.7393760008595386,0.04251359660913403,0.006169122486080619,0.000796829021072456,0.0005849548444045556,0.03702749180612543,0.0009633578568036051
0.015,3.199803301506136,0.6505680897756336,0.04775175873389603,0.009240648452294688,0.001055428889481646,0.0006945380976379745,0.037160974853985465,0.0008364708126020142
0.02,3.7218453818846653,0.7423936216856019,0.05063711508762927,0.009780035622931896,0.000928309785511313,0.0008059473486409657,0.03772458853040023,0.0009697614683356006
0.025,4.312083570585115,0.792792925263519,0.0554127433862837,0.007920344697674072,0.0012506130495357156,0.0007292127136710244,0.038081334922089496,0.0010741030827548382
0.03,4.495302241350725,0.6485514205276147,0.061660605352287866,0.016004339480278927,0.0014331125088621883,0.001113888323311905,0.037960493193567604,0.0007568515671975871
0.035,4.907810370867561,0.9906985166555724,0.06233777982363829,0.01717132183766984,0.0015345713650972766,0.001458024033658019,0.037912107602828926,0.0008051523382117639
0.04,6.17151899306635,1.9245702284402904,0.07379406524569329,0.028544758521718883,0.002371867403590127,0.0020717930667581313,0.03868582903525619,0.0010028731083383715
0.045,6.012443232842479,1.5515739393222772,0.06628447583298132,0.01878107499525709,0.0019651013814401016,0.0014897980301577499,0.03834306831497203,0.0010869422524936577
0.05,6.621740356919918,1.2989743449088647,0.07823365751089903,0.027090140964699767,0.002678174484067722,0.0017585997680175487,0.03890165218241411,0.0013478656205615396
0.055,6.3286071076089785,1.341021680012379,0.07846268410644634,0.021832023354807932,0.0027015761105827507,0.001412559128447774,0.03955911686242963,0.0012918027191132378
0.06,6.62494599450242,1.626452206645806,0.08201678186172887,0.033158200841497336,0.0025989506208375533,0.0023054684818991336,0.03932412761427913,0.0016807009044345251
0.065,6.665306542543138,1.7516214685107034,0.09399888496487067,0.0302952834075805,0.0030949579615627124,0.0021817076792836803,0.03922149164586082,0.001727800469890524
0.07,7.122539339314595,2.0710558844457476,0.09190476082580792,0.027906481785424517,0.0030145939129445493,0.0018625968694604186,0.03987101805490856,0.0014169693152229449
0.075,7.113169573271934,2.2728977273489863,0.09778413451473748,0.031012140056971903,0.0035369778450800734,0.0020845649665443057,0.04031673881897616,0.0020943746155276505
0.08,7.27249685943765,1.9080374458127973,0.09062813092261371,0.02460404609350799,0.002978730996193773,0.0019183129908454722,0.04089552876530959,0.001685885236723822
0.085,7.469448451446003,1.6063382636892738,0.09260600287146022,0.03373264900088286,0.0028881899483120662,0.0026523136568997875,0.04054021692555027,0.0012065782633560395
0.09,8.371470200493864,2.9002386183849627,0.09801807323402054,0.04505733292663848,0.003218297355794232,0.0029593973498485424,0.04156985221182426,0.0019464360665200806
0.095,8.562356230071257,3.111340297896427,0.13621095751170115,0.04844631181705862,0.005381823146828677,0.003122561453845206,0.04248505649941649,0.0033050199773025923
0.1,9.027344826087297,2.9304553288845088,0.1319642123392509,0.043522222785120655,0.005346661104794809,0.0028824139122840594,0.04174730575519493,0.002477368089154112
