count,count,size,size,components,components
mean,std,mean,std,mean,std
2984.0,0.0,3567.2633208547254,0.0,31.0,0.0
2984.0,0.0,3529.2027174257296,67.30721051316952,26.75,7.425950231593615
2984.0,0.0,3536.3922060247846,65.5730639506313,26.65,5.779045632373275
2983.95,0.2236067977499789,3532.031472230164,80.42070574695977,26.3,6.783105949031716
2983.95,0.2236067977499789,3515.4178233505895,101.3641396893595,23.5,6.739514272674177
2983.95,0.2236067977499789,3530.3026885244385,83.41797160442441,24.4,7.250408336958104
2983.95,0.2236067977499789,3528.807416025697,86.69563574569449,24.55,6.047835628509895
2983.95,0.2236067977499789,3529.9554006013823,99.4130457148077,23.45,4.773556546775492
2983.9,0.3077935056255462,3505.884666216981,128.07256245992366,22.3,7.298882394622228
2983.9,0.3077935056255462,3551.5860660568082,11.00813680822711,24.95,3.734265234568276
2983.9,0.3077935056255462,3546.155489513911,44.64607926490273,24.85,5.431632496676056
2983.9,0.3077935056255462,3546.966897130927,29.5200687398611,23.35,2.8520537383288884
2983.9,0.3077935056255462,3553.6832710174326,9.871919257322764,23.8,2.5669970167903444
2983.9,0.3077935056255462,3518.5538407355752,88.26733611765451,20.9,5.9903431058926655
2983.9,0.3077935056255462,3540.380956866258,68.2722582921628,22.35,4.591468060148999
2983.9,0.3077935056255462,3533.809119333096,56.53276671309864,21.4,4.604345773288536
2983.9,0.3077935056255462,3552.851467111485,8.985903057517213,22.25,2.712058841156426
2983.85,0.3663475485325234,3553.839592433006,7.932415185143702,22.65,2.539685019840059
2983.8,0.4103913408340616,3552.594857641058,9.935015728665283,22.5,3.1034785237485405
2983.8,0.4103913408340616,3544.7801691404266,26.74646367932202,20.9,3.143916431191483
2983.8,0.4103913408340616,3553.632448704183,6.94865901145707,22.0,3.094987458524033
2983.75,0.4442616583193193,3550.9770811965695,10.525108087631665,20.65,2.3902213066443956
2983.75,0.4442616583193193,3549.870030354791,16.58013017667539,20.6,2.6635947218196057
2983.75,0.4442616583193193,3542.099809421942,38.88252264301543,19.85,4.003616785910092
2983.7,0.47016234598162726,3535.3873953970738,76.80189472595293,20.6,4.083342284272324
2983.65,0.48936048492959305,3548.9866139455908,17.734929080534283,20.8,3.1388901826835816
2983.65,0.48936048492959305,3541.288964410395,56.709435578962164,20.8,4.149825614598636
2983.65,0.48936048492959305,3552.8406093567305,6.27135445230222,21.0,2.449489742783178
2983.65,0.48936048492959305,3549.2658726937552,15.955807129620245,20.75,2.826100158391977
2983.65,0.48936048492959305,3553.387613649659,7.86763675645168,20.75,2.935714743061999
2983.65,0.48936048492959305,3554.9353518250673,7.427974663562652,20.05,3.1030545223087933
2983.65,0.48936048492959305,3530.145973247054,71.14822954452785,19.0,4.679181214924815
2983.55,0.7591546545162482,3550.474661990109,12.83253900227114,19.45,3.2359005904970175
2983.55,0.7591546545162482,3555.213717954505,7.802776463471663,20.0,2.449489742783178
2983.55,0.7591546545162482,3554.4063254274392,7.6206063669239406,20.1,2.593514177611853
2983.5,0.7608859102526822,3554.8909706088207,7.682873564662893,19.2,2.858044970365509
2983.4,0.9403246919632546,3553.5022704942253,7.518520949237393,19.1,2.8451251013101806
2983.35,0.9880869341680845,3555.879827784861,8.321238493694665,19.4,2.5005262603994716
2983.35,0.9880869341680845,3552.2035904773556,14.149467212143115,19.3,3.672085310326517
2983.35,0.9880869341680845,3554.6641544256404,7.552356711554673,19.25,2.7505980211009042
2983.35,0.9880869341680845,3554.187353513075,8.501551091095703,19.2,2.483630619200766
2983.35,0.9880869341680845,3532.6660832810658,94.89296473231109,18.35,4.307582054690861
2983.35,0.9880869341680845,3552.0192332892743,10.603419942372744,19.05,2.704285098641939
2983.35,0.9880869341680845,3553.626173905834,7.810686854907368,19.2,2.706716791515818
2983.3,1.0310954828418377,3553.9967596411598,8.38378831779184,19.1,3.697794506259956
2983.25,1.0699237552766379,3553.5573124195885,8.593848597644909,18.95,2.87411313552363
2983.25,1.0699237552766379,3552.1646909139768,10.84726520422783,18.65,2.6808286228819544
2983.2,1.0563093645728088,3552.7357074587862,8.14844484791345,19.0,3.2606102108912713
2983.2,1.0563093645728088,3552.7661389999694,9.282099644655734,18.55,2.9995613714429363
2983.2,1.0563093645728088,3553.3869321032653,7.725616484088631,18.4,3.135534874207018
2983.2,1.0563093645728088,3553.285528057765,8.465976938008332,18.3,2.677390717215472
