,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3194.675,14.757245069838818,5018.973918560951,0.0,1.0,0.0
0.005,3190.525,9.70656003393106,5018.981365629821,0.32448112617632674,1.0,0.0
0.01,3190.5625,15.448503163737255,5018.869074682427,0.7133467379548282,1.0,0.0
0.015,3192.2625,15.571583051120674,5018.594496897526,1.0769348848255584,1.0,0.0
0.02,3197.35,10.552190196765691,5018.724649093271,1.5734129249907687,1.0,0.0
0.025,3196.975,13.896573087986246,5018.788224527022,1.7126212817368172,1.0,0.0
0.03,3197.1375,13.46362026027252,5019.115608962267,1.5422115140880772,1.0,0.0
0.035,3196.1625,14.834293040114849,5018.272324430432,2.5170349330712067,1.0,0.0
0.04,3191.3375,11.75082512105601,5019.0050827841205,3.0595197300873322,1.0,0.0
0.045,3189.925,13.849719982358614,5019.695591109985,2.635247348831268,1.0,0.0
0.05,3192.2125,10.714169565915014,5019.098776207509,3.379869436986974,1.0,0.0
0.055,3192.6375,12.867663456141246,5019.297030536606,4.082183241942014,1.0,0.0
0.06,3194.575,12.906741430701022,5018.722127641207,3.339945893768255,1.0,0.0
0.065,3187.5,16.76993647068376,5018.87178798067,3.9482800648084093,1.0,0.0
0.07,3195.5375,15.646490349481263,5018.898131312613,4.749232247779657,1.0,0.0
0.075,3191.1875,13.222304145763587,5020.502091907047,5.443491638983245,1.0,0.0
0.08,3190.225,15.700706337205963,5021.092179563401,4.957916723502812,1.0,0.0
0.085,3191.675,13.37983078349169,5020.555825557152,5.448249951109556,1.0,0.0
0.09,3190.575,15.297289017406033,5020.964089506544,6.432752620438205,1.0,0.0
0.095,3188.8125,17.447976702920055,5020.590952652639,7.129111930300045,1.0,0.0
0.1,3186.25,14.808608030293454,5019.31793588344,7.169643664175681,1.0,0.0
