,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3497.0,0.0,2610.2917727370123,9.210810886394635e-13,1.0,0.0
0.005,3497.3,1.924204797458966,2610.39864192567,1.3127921702935401,1.0,0.0
0.01,3496.9,3.3877607762241837,2610.1114715339836,2.247901842898188,1.0,0.0
0.015,3495.85,3.2387873640829827,2609.08456480998,2.10950012391534,1.0,0.0
0.02,3495.225,3.772284215846973,2608.3725963417187,3.034950222731325,1.0,0.0
0.025,3495.425,4.545425990586301,2608.3303588399776,3.070077263230361,1.0,0.0
0.03,3494.55,4.494726254463569,2608.129009102628,3.5382936196402857,1.0,0.0
0.035,3496.6,5.391351098441529,2608.9882078755268,4.416608895308958,1.0,0.0
0.04,3493.875,5.378911814455811,2606.917471298715,4.489127109194999,1.0,0.0
0.045,3495.075,6.661744978145454,2607.3325501024483,5.103655475043975,1.0,0.0
0.05,3495.65,6.241096221921439,2606.146116009398,6.2458312127524245,1.0,0.0
0.055,3495.025,5.303542599297577,2607.0934531886433,5.386862133448315,1.0,0.0
0.06,3495.625,6.639769458463031,2606.0876558117297,5.450648797936843,1.0,0.0
0.065,3495.85,6.099810841959964,2605.1821312300044,6.046254837930876,1.0,0.0
0.07,3495.825,6.36048498392766,2605.9104582899067,5.067718604945499,1.0,0.0
0.075,3496.25,7.523467558417734,2605.4255332125663,6.551670177204304,1.0,0.0
0.08,3496.6,7.424146329238717,2606.9378158553395,7.644591694082746,1.0,0.0
0.085,3495.775,7.869081007172047,2604.9933061749934,8.10583224654641,1.0,0.0
0.09,3495.8,8.641581051921177,2602.703992755529,9.419016430699592,1.0,0.0
0.095,3495.75,7.665273005993345,2602.7986236662136,8.835970390486962,1.0,0.0
0.1,3495.675,8.18186706797102,2602.163030021291,7.651555755838931,1.0,0.0
