,count,count,size,size
,mean,std,mean,std
0.0,4975.0,0.0,4982.253433915669,0.0
0.005,4975.0,0.0,4982.248247964422,0.3894819955730308
0.01,4975.0,0.0,4982.36220840924,0.5383391962190349
0.015,4975.0,0.0,4982.48788768924,1.2707527988950125
0.02,4975.0,0.0,4981.8173231633245,1.3343177585965604
0.025,4975.0,0.0,4983.144284316128,1.4174827489108042
0.03,4975.0,0.0,4982.6248575381915,2.187697017827183
0.035,4975.0,0.0,4982.448767153128,2.218545963947644
0.04,4975.0,0.0,4983.358758048619,2.7479679883740977
0.045,4975.0,0.0,4982.154548478289,3.093564503555578
0.05,4975.0,0.0,4981.9341502301295,3.606092019986863
0.055,4975.0,0.0,4981.62393604144,4.947527748309221
0.06,4975.0,0.0,4981.942717082956,4.301499490041914
0.065,4975.0,0.0,4982.73821585914,4.1540733655204285
0.07,4975.0,0.0,4983.033547188457,5.09189433553273
0.075,4975.0,0.0,4981.284098682137,5.893875803939927
0.08,4975.0,0.0,4983.154109318517,5.010048141792165
0.085,4975.0,0.0,4982.243010267335,5.895087518991321
0.09,4975.0,0.0,4983.619790894518,5.24663221150428
0.095,4975.0,0.0,4982.84205490975,6.619404124019299
0.1,4975.0,0.0,4985.128367916153,6.662207255909083
