,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,4975.0,0.0,4994.627535886613,9.331218753551675e-13,1.0,0.0
0.005,4975.0,0.0,4994.665128700506,0.38354211671016414,1.0,0.0
0.01,4975.0,0.0,4994.754931696067,0.7292456391883144,1.0,0.0
0.015,4975.0,0.0,4995.036811536395,1.2538546260789567,1.0,0.0
0.02,4975.0,0.0,4994.187921291926,1.364942287020538,1.0,0.0
0.025,4975.0,0.0,4994.576621499317,2.086424918607219,1.0,0.0
0.03,4975.0,0.0,4994.509630346865,1.3108948463883474,1.0,0.0
0.035,4975.0,0.0,4994.334807543366,2.387346580300489,1.0,0.0
0.04,4975.0,0.0,4994.632294509434,3.4622051343660973,1.0,0.0
0.045,4975.0,0.0,4993.509996398498,2.788355651513426,1.0,0.0
0.05,4975.0,0.0,4994.0988099252045,3.699119112286278,1.0,0.0
0.055,4975.0,0.0,4995.308166571653,3.2871485841742003,1.0,0.0
0.06,4975.0,0.0,4994.688080300073,2.719338052810363,1.0,0.0
0.065,4975.0,0.0,4994.753168635577,4.18369095050589,1.0,0.0
0.07,4975.0,0.0,4992.646493483013,4.249206691839226,1.0,0.0
0.075,4975.0,0.0,4993.807694186535,5.816088555078916,1.0,0.0
0.08,4975.0,0.0,4994.731284520562,5.195877098660726,1.0,0.0
0.085,4975.0,0.0,4998.050719051727,6.634917219504933,1.0,0.0
0.09,4975.0,0.0,4995.14257201373,7.578054302437616,1.0,0.0
0.095,4975.0,0.0,4995.658638002504,6.6463555465232265,1.0,0.0
0.1,4975.0,0.0,4994.148941963287,3.9354627607638504,1.0,0.0
