,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2985.0,0.0,2380.369892809305,1.3816216329591951e-12,2.0,0.0
0.005,2985.0,0.0,2379.162677444821,1.4887628627630294,2.0,0.0
0.01,2985.0,0.0,2379.2910974901274,2.1898802077215476,2.0,0.0
0.015,2985.0,0.0,2378.582863899139,2.8172973088979942,2.0,0.0
0.02,2985.0,0.0,2378.972328282106,2.7498462364128273,2.0,0.0
0.025,2985.0,0.0,2379.2292806915584,2.500204157271174,1.975,0.15811388300841894
0.03,2985.0,0.0,2378.499989534833,3.894913410930624,2.025,0.15811388300841897
0.035,2985.0,0.0,2377.2447916506176,3.9679845077728766,2.025,0.15811388300841897
0.04,2985.0,0.0,2377.9021361217897,4.641290828207581,2.1,0.30382181012510023
0.045,2985.0,0.0,2377.521715146601,5.094692707211016,2.125,0.3349320635285418
0.05,2985.0,0.0,2377.653951362668,6.074304051131129,2.025,0.15811388300841897
0.055,2985.0,0.0,2377.1561581241012,6.989101799133409,2.075,0.2667467828369185
0.06,2985.0,0.0,2375.8307029285434,5.273097383814917,2.125,0.40430377003131995
0.065,2985.0,0.0,2374.8956952436083,5.769066940038085,2.2,0.5638694156883476
0.07,2985.0,0.0,2378.0766331830773,9.109926870313872,2.3,0.563869415688347
0.075,2985.0,0.0,2375.961280752227,8.20126845078875,2.1,0.3038218101251001
0.08,2985.0,0.0,2376.294298223206,5.474359463433641,2.275,0.4522025867763025
0.085,2985.0,0.0,2375.5263295948403,8.191684105130024,2.275,0.5057363253408153
0.09,2985.0,0.0,2374.252671471014,9.475583443024185,2.375,0.5400617248673217
0.095,2985.0,0.0,2374.165433400689,7.979953229888284,2.35,0.5334935656738371
0.1,2985.0,0.0,2371.3057546893856,8.414002792748636,2.275,0.5986094998689323
