,count,count,size,size
,mean,std,mean,std
0.0,3426.0,0.0,3353.9811861455173,2.7632432659183902e-12
0.005,3426.0,0.0,3353.938937075601,0.3274001651124927
0.01,3426.0,0.0,3354.090768007192,0.5295517234366548
0.015,3426.0,0.0,3354.2258252594647,1.0946247718804867
0.02,3426.0,0.0,3353.8001128513292,1.0321556303384163
0.025,3426.0,0.0,3354.42982351225,1.3519312260689345
0.03,3426.0,0.0,3353.962913529117,1.8196112452240507
0.035,3426.0,0.0,3353.813671560336,2.094896634561649
0.04,3426.0,0.0,3354.4040786822816,2.2103800139082344
0.045,3426.0,0.0,3354.164586347717,2.936850914822709
0.05,3426.0,0.0,3354.174666358849,3.0807064201214556
0.055,3426.0,0.0,3353.4370121318557,3.6438112848415933
0.06,3426.0,0.0,3352.970963674131,3.6457321550734463
0.065,3426.0,0.0,3354.2342704837383,3.006713406697827
0.07,3426.0,0.0,3354.856526590194,3.9938718316518016
0.075,3426.0,0.0,3353.563156751194,4.789590811332703
0.08,3426.0,0.0,3354.83022239197,3.2228328820103465
0.085,3426.0,0.0,3354.408179219257,5.2411019559841145
0.09,3426.0,0.0,3354.479955167559,4.891383984656115
0.095,3426.0,0.0,3354.062788468288,6.08504676319694
0.1,3426.0,0.0,3356.669797440432,5.991631110894314
