,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2487.0,0.0,1099.6738187164008,0.0,21.0,0.0
0.005,2487.0,0.0,1099.6287780435491,0.21510078303997493,21.075,0.34990841292529307
0.01,2487.0,0.0,1099.5031988399496,0.5345120779751656,21.325,0.6558416006386033
0.015,2487.0,0.0,1099.2048179825808,0.7965097983315971,20.975,0.8911962574151493
0.02,2487.0,0.0,1098.9431029551336,1.0278584571738285,20.825,0.9026314805852884
0.025,2487.0,0.0,1098.6075834906173,1.2219560616944307,20.325,1.1851106190930778
0.03,2487.0,0.0,1098.3063846873054,1.5284667925169226,20.225,1.3298833571369122
0.035,2487.0,0.0,1097.3469771659586,1.9474977336914499,20.075,1.3471241923978614
0.04,2487.0,0.0,1097.6929206857044,1.6277819549281427,19.65,1.5283643007795742
0.045,2487.0,0.0,1096.2875908246551,2.1146940307931312,19.775,1.4760915126936247
0.05,2487.0,0.0,1094.6187523446006,2.7136843180078913,19.775,1.4586171884919297
0.055,2487.0,0.0,1094.7481663024944,2.8568421420742234,19.2,1.5557997366347704
0.06,2487.0,0.0,1093.4223945376802,2.5372138959888773,19.15,2.0450064259193126
0.065,2487.0,0.0,1092.6556890752108,3.928607933250085,19.1,1.8508487311612007
0.07,2487.0,0.0,1091.391140079073,3.0808179320785065,19.025,2.2587436943847963
0.075,2487.0,0.0,1089.6958175018858,4.178873525572757,18.5,2.050640925449457
0.08,2487.0,0.0,1090.1710911201503,4.361321010175816,18.85,2.1309682402667662
0.085,2487.0,0.0,1088.8447715106693,4.9152718142034,17.95,2.1116283666815896
0.09,2487.0,0.0,1085.1426718746054,4.9214776313880035,18.625,2.1801846546118813
0.095,2487.0,0.0,1084.7452680859055,4.57070877213771,18.4,1.9054577483558195
0.1,2487.0,0.0,1083.2504525112358,4.569907456400574,18.225,2.465011572241001
