,count,count,size,size
,mean,std,mean,std
0.0,3261.0,0.0,1788.703250630058,6.908108164795976e-13
0.005,3257.4,2.762384699995501,1785.028912121145,2.805626231648373
0.01,3253.575,3.2016622285370793,1781.2267644512933,3.1942467391837734
0.015,3252.225,4.638122409680397,1779.8176856580194,4.5464233034793855
0.02,3249.7,4.889549294944508,1776.8650511611238,5.050714408448618
0.025,3247.85,6.212270735593202,1775.4463165142151,6.361205653451686
0.03,3246.7,5.374202385661643,1773.3084254368102,5.754542891366555
0.035,3244.925,6.862710461020112,1771.3583611395363,6.019914861139733
0.04,3244.125,7.009837409870539,1770.4496980804229,7.251124378228557
0.045,3242.775,7.443763522883792,1767.9263408423315,7.316693201451834
0.05,3239.725,8.3542941514667,1764.9339022535482,8.387352292949867
0.055,3239.75,8.92346374051047,1763.7665333462432,8.45812397877709
0.06,3235.6,9.352909872169358,1758.6238927325169,9.449845481122182
0.065,3232.425,9.273307434202248,1755.87318128774,9.481883492101923
0.07,3232.325,10.274158521909873,1755.1823969808197,9.058029461158101
0.075,3231.2,9.848076735313114,1751.4064117099624,9.83051693357158
0.08,3228.95,10.18785098498735,1750.1577273373318,10.445688853665017
0.085,3227.375,10.159465713793397,1746.1777397536948,11.1746856155396
0.09,3229.8,12.165946589158464,1749.2793125435783,10.766392498278943
0.095,3223.65,11.943349184529007,1741.4102249314165,11.439194527534774
0.1,3221.7,10.629422156665685,1740.238413886859,10.767009418725964
