,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2766.8875,12.800484516070233,5025.71766995455,24.781309883471494,1.575,0.5006406152531232
0.005,2763.55,14.306086207069438,5023.947975543658,26.835668533006185,1.7375,0.5990109369319584
0.01,2758.4125,16.778682866004374,5024.295427078466,27.552031914054382,1.7125,0.5648632691373309
0.015,2756.075,14.834363260124555,5012.5478992443,24.288618415999064,1.7625,0.577211466382189
0.02,2762.025,15.647130481583272,5024.230945634343,25.750812465187778,1.525,0.5182564457773232
0.025,2762.6125,16.461878066830028,5024.141768180676,26.145014465854477,1.55,0.5638694156883471
0.03,2764.375,15.365107824598514,5027.620658673267,25.56637786021779,1.6375,0.5545557242352217
0.035,2765.5875,13.78725140417956,5017.172742690181,22.215967301310247,1.5875,0.50494351042265
0.04,2758.2,16.071076105211098,5018.196569104162,31.49794108677296,1.7,0.46409548089225705
0.045,2761.0125,13.584251581358506,5025.21966173084,29.82038827670168,1.5625,0.5903877474234135
0.05,2760.7375,17.82859540464599,5008.821571973736,30.364162256318668,1.575,0.549475274168981
0.055,2759.3375,15.39246714701041,5027.830807879059,30.69607360802215,1.55,0.5638694156883471
0.06,2754.8875,16.762476218457675,5022.336767541599,25.453914771559063,1.7875,0.5760998399939247
0.065,2758.9125,16.82865668725332,5020.267960401501,30.006832845552577,1.525,0.505736325340815
0.07,2755.525,16.349527555316428,5022.030366252164,30.666724196665967,1.6,0.42667467941194037
0.075,2757.7625,13.10655908412429,5024.056963910289,26.93467468468567,1.8125,0.5957918669451177
0.08,2753.7875,18.1146234665072,5023.22674229681,29.96438641443601,1.75,0.49354811679282456
0.085,2751.975,14.640981296802932,5019.888278057031,28.83507364256465,1.6125,0.512503908678028
0.09,2758.6625,14.347959517216806,5022.128873855485,24.237779117806742,1.5625,0.4959774085012237
0.095,2753.9875,14.67882108554834,5021.602244212919,24.182492739825854,1.625,0.5518035696578806
0.1,2750.8875,19.663674533358364,5016.86839069236,26.553959757452663,1.6625,0.5236398742921686
