,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2978.74375,6.831414872972267,4999.17443077303,15.044606416935654,1.2125,0.20056011311913197
0.005,2979.4,7.033755607690528,5000.8301105869705,14.644649151544,1.28125,0.2414399909517254
0.01,2979.4625,4.93663372796712,4999.0948061052795,12.122000461848174,1.30625,0.2367481351292539
0.015,2979.6875,6.632222719807305,5000.4039456353985,12.985445424503085,1.2125,0.22324816592694244
0.02,2979.85625,6.233667763207413,4997.767845860993,13.172604447514534,1.225,0.26433273514983896
0.025,2980.59375,6.551738734772469,4995.128014714501,13.550471758126452,1.24375,0.23674813512925388
0.03,2980.325,5.951244213801659,5002.474363505959,12.61371875509624,1.25,0.2655425022718972
0.035,2982.75625,3.778094545857196,4998.848247406568,13.669827745599118,1.2,0.19774368283857796
0.04,2981.71875,4.125898309335114,4998.503916332967,19.62306268391983,1.23125,0.2618199371460842
0.045,2982.18125,4.33751801148998,5001.072503110131,14.305760889977238,1.2375,0.23985839839799497
0.05,2982.4,4.727443066681814,4998.110507346763,16.296454126898038,1.18125,0.2531057091414572
0.055,2982.99375,4.1558143930198295,5001.6555225275015,15.26644192257408,1.275,0.27619205506685257
0.06,2983.8625,4.048959188831189,5002.467796689851,13.911383721096884,1.2375,0.25286816267040757
0.065,2981.675,4.464317216006073,4999.120723085741,16.812267314025103,1.28125,0.2666716746324627
0.07,2982.7625,4.062788451297951,5001.883337118382,12.391255837288229,1.2125,0.22324816592694244
0.075,2983.25,3.7859388972001824,5002.077795509945,10.088535516387545,1.21875,0.2414399909517254
0.08,2982.9875,3.278206005635493,4999.289417513018,15.401489103831786,1.2,0.227866357593825
0.085,2984.25625,3.110408240581437,5001.830493892832,15.317188907096227,1.1875,0.2246792585682293
0.09,2984.56875,3.093618068930012,5000.750148946429,16.41429780731506,1.25,0.22645540682891915
0.095,2983.4375,3.2044390284696456,5000.066374939008,16.964311104537384,1.275,0.2703274367816243
0.1,2983.85625,2.6607832734375667,5006.1935946842295,16.148834970284,1.225,0.27032743678162435
