,count,count,size,size
,mean,std,mean,std
0.0,3718.0,0.0,2412.4214360807578,9.210810886394635e-13
0.005,3717.075,3.4817288661577153,2411.724652487745,4.225132870613081
0.01,3713.4,5.843251641302961,2407.399063523683,7.379005713278222
0.015,3709.05,6.994320039897577,2403.322411582071,8.59411764421829
0.02,3706.55,8.909660559305909,2399.5634504620084,11.03913209042528
0.025,3702.15,7.969653983416383,2394.385108610821,9.686008313865374
0.03,3694.8,11.361653906328053,2385.8298199101096,13.923260440230207
0.035,3686.05,12.284971014231683,2373.963586008065,15.926154277052914
0.04,3683.075,12.333792437747435,2371.1693003251717,15.42223245893616
0.045,3673.25,17.868106524453864,2359.2847139783394,22.61243350822758
0.05,3663.475,12.961456668691179,2348.735871348498,15.267385738134703
0.055,3653.45,18.019860837847343,2335.3908398819194,23.40730466165353
0.06,3636.425,20.800502336143175,2315.03245101442,24.014305904436952
0.065,3636.225,20.38914681128928,2315.618551428538,24.222764898499346
0.07,3627.05,19.82610296993232,2305.8946546654197,22.227119356058076
0.075,3608.275,22.25261436671759,2282.346071043065,27.003124945974932
0.08,3593.125,22.412436451495132,2268.410789964637,24.360162546574138
0.085,3574.1,28.474730137619503,2245.412610556565,34.01164865710777
0.09,3570.35,22.57131149410912,2240.9457086026373,27.002691429521576
0.095,3556.4,28.168722425359004,2225.753810804653,30.204309807425176
0.1,3537.6,33.33574350260985,2206.716615008585,35.34280013062684
