,count,count,size,size
,mean,std,mean,std
0.0,2985.0,0.0,2158.262936795185,24.0835963777825
0.005,2985.0,0.0,2165.058606388494,23.548773444360467
0.01,2985.0,0.0,2158.3066139852695,21.881823505526246
0.015,2985.0,0.0,2163.4355930101547,26.384894960696805
0.02,2985.0,0.0,2160.7762837753207,22.118267964175384
0.025,2985.0,0.0,2167.2742156746763,22.782528317638686
0.03,2985.0,0.0,2160.068982700424,21.557849407820477
0.035,2985.0,0.0,2158.5233963574906,25.384636437335526
0.04,2985.0,0.0,2157.429630148411,20.513547228136378
0.045,2985.0,0.0,2165.7214489315,21.755817299332183
0.05,2985.0,0.0,2159.3706010350156,20.31472417274563
0.055,2985.0,0.0,2158.919293626608,25.159475583296203
0.06,2985.0,0.0,2162.7006000577435,21.410793539923016
0.065,2985.0,0.0,2159.6889262542695,21.799297269938673
0.07,2985.0,0.0,2154.314351007745,21.872565381366122
0.075,2985.0,0.0,2147.7359622116605,24.422378442442383
0.08,2985.0,0.0,2149.0261999334243,20.035747863323227
0.085,2985.0,0.0,2150.621484626777,23.25372799548557
0.09,2985.0,0.0,2153.0587274505133,29.32275042375384
0.095,2985.0,0.0,2140.5983026464537,22.25023016393832
0.1,2985.0,0.0,2147.216684975111,25.248742482048716
