,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2985.0,0.0,2538.036617368768,20.627120253840488,5.2625,1.2607867913859716
0.005,2985.0,0.0,2532.736139095922,20.88421305397381,4.7875,1.3769508305468245
0.01,2985.0,0.0,2532.4532000124054,20.438690561828572,4.8875,1.35631240255825
0.015,2985.0,0.0,2530.2025461793337,18.727800039395746,4.6625,1.3125992026001945
0.02,2985.0,0.0,2528.812715725932,20.170556026115577,4.8125,1.328617461489333
0.025,2985.0,0.0,2538.090888510148,19.730041011471574,4.8625,1.300825674676448
0.03,2985.0,0.0,2530.4309498383964,19.881999403842578,4.9625,1.5207433236448076
0.035,2985.0,0.0,2529.9679376341487,19.79763438152132,4.6,1.26186674903006
0.04,2985.0,0.0,2538.6045846760803,20.485414647361456,4.8,1.3996336517011725
0.045,2985.0,0.0,2532.832321342345,22.890156679964846,4.5625,1.3262028889140993
0.05,2985.0,0.0,2537.7296299693053,17.28764036555129,4.9625,1.582709053717059
0.055,2985.0,0.0,2532.162134848847,20.796911088808898,4.85,1.4509059945869012
0.06,2985.0,0.0,2537.2708230460603,20.488361255507712,4.675,1.33757338643626
0.065,2985.0,0.0,2525.4723863011477,21.466070433379578,4.6125,1.2531370891097924
0.07,2985.0,0.0,2525.1922304266363,16.377445776411886,4.4625,1.29786560483169
0.075,2985.0,0.0,2532.2018636197254,16.314859473248557,4.55,1.3625014702415026
0.08,2985.0,0.0,2531.8911474451033,18.24235783261727,5.0,1.4588369093922489
0.085,2985.0,0.0,2534.7155714217233,24.065732979807947,4.8,1.5182648665921918
0.09,2985.0,0.0,2535.5867356640956,15.710557326172385,4.7,1.5392305770191708
0.095,2985.0,0.0,2528.6906364368615,23.625385841311243,4.825,1.3753787357185172
0.1,2985.0,0.0,2520.397910208136,20.351612897588538,4.9,1.1334087456056554
