,count,count,size,size
,mean,std,mean,std
0.0,2658.8,22.97958960602948,4952.843879914908,21.969813288616905
0.005,2668.05,23.462954980356937,4957.727107023628,21.76580826142029
0.01,2663.0,25.331646367583527,4952.637077048663,27.221468238070823
0.015,2663.775,23.490846553389087,4959.018551910334,23.249024766844006
0.02,2668.6,19.869832822906602,4949.748091518491,24.600607525394796
0.025,2657.825,18.195360778125664,4958.854533016422,25.30375969798004
0.03,2663.025,19.409867302945393,4958.391801872584,22.105951860028046
0.035,2661.35,21.852125402701326,4951.916825062335,24.81419989049574
0.04,2666.025,20.87875561180397,4959.417083756389,21.66607610469862
0.045,2663.575,19.722286625632183,4951.870390221747,23.827524635930843
0.05,2661.3,23.969211020037285,4962.054254198646,23.24321311488922
0.055,2665.375,23.337751413228332,4959.573311982684,27.328564170078646
0.06,2669.7,24.048242112843685,4961.253445828362,28.213654912858825
0.065,2669.225,21.58048441746171,4958.761953722637,30.419107923981247
0.07,2662.875,25.902368469074258,4966.215292188837,24.0696407925062
0.075,2667.2,20.732978808082787,4971.351666821386,27.26975930963106
0.08,2661.55,24.327835697891203,4968.712268538877,27.731173901199018
0.085,2663.825,23.169262905620098,4975.796371279232,24.7136451630125
0.09,2668.625,23.138033402681174,4969.210696411964,27.53465544650847
0.095,2663.425,22.423531024121594,4976.068897027809,24.982394290249783
0.1,2658.625,24.632360932890805,4974.8561917851885,22.64274157466096
