,count,count,size,size
,mean,std,mean,std
0.0,4977.0,0.0,4955.785761422591,0.0
0.005,4977.0,0.0,4955.8946296723325,0.31220839388970134
0.01,4977.0,0.0,4955.973390273675,0.7153528637106324
0.015,4977.0,0.0,4956.328759027241,1.1053134445383028
0.02,4977.0,0.0,4956.698244843298,1.4333132532635569
0.025,4977.0,0.0,4957.672155391214,1.4443901153657073
0.03,4977.0,0.0,4958.011581953907,2.695002265282785
0.035,4977.0,0.0,4958.727892209975,2.3144818328926826
0.04,4977.0,0.0,4960.429063807283,2.846054666225401
0.045,4977.0,0.0,4960.794194719836,3.4709552264139614
0.05,4977.0,0.0,4963.318830776928,4.056932807389964
0.055,4977.0,0.0,4962.90865114748,2.9021826248085523
0.06,4977.0,0.0,4966.555665050994,3.8078337914643114
0.065,4977.0,0.0,4966.371913084351,3.9735530528216554
0.07,4977.0,0.0,4967.515664991652,5.112528567433378
0.075,4977.0,0.0,4968.027586903239,5.248707188915249
0.08,4977.0,0.0,4972.21669323676,5.007709200414507
0.085,4977.0,0.0,4972.946249870763,4.761068583395363
0.09,4977.0,0.0,4975.014759141188,6.147870381025012
0.095,4977.0,0.0,4976.11008685047,5.128588195446727
0.1,4977.0,0.0,4978.596589013076,8.038874628216815
