,count,count,size,size
,mean,std,mean,std
0.0,4974.0,0.0,5014.2462889177705,4.605405443197317e-12
0.005,4974.0,0.0,5014.207189706375,0.4176127092979532
0.01,4974.0,0.0,5014.265459311839,0.6511032867417506
0.015,4974.0,0.0,5014.314014581332,1.1444290007217663
0.02,4974.0,0.0,5014.469070626311,1.3093099706230091
0.025,4974.0,0.0,5014.609508773346,1.759773412077012
0.03,4974.0,0.0,5014.660384235345,2.0721927642232805
0.035,4974.0,0.0,5013.5267142283055,2.782128597688096
0.04,4974.0,0.0,5014.37400640734,3.1273791536700224
0.045,4974.0,0.0,5013.734567185283,2.9854330778722584
0.05,4974.0,0.0,5014.203142601199,3.2693004182154413
0.055,4974.0,0.0,5014.37932086575,3.7848227272213935
0.06,4974.0,0.0,5014.84280895978,5.029651081574759
0.065,4974.0,0.0,5015.0885996870875,4.735385012927861
0.07,4974.0,0.0,5014.766690321261,5.129869613222474
0.075,4974.0,0.0,5013.920616411988,5.970417164100964
0.08,4974.0,0.0,5016.236089851406,4.900130056118522
0.085,4974.0,0.0,5015.8537697039765,5.163124585514273
0.09,4974.0,0.0,5013.699061668772,7.196608861873904
0.095,4974.0,0.0,5015.808137464096,6.13248443134858
0.1,4974.0,0.0,5014.0996732264,7.158582238193783
