,count,count,size,size
,mean,std,mean,std
0.0,2711.0,0.0,1434.917359627519,6.908108164795976e-13
0.005,2710.225,4.0413725771935844,1434.5956073748362,3.4745331357045366
0.01,2708.45,6.3365039297140875,1431.9005953144003,5.2853617793625265
0.015,2705.05,8.230493645038896,1429.1980974274397,7.142885664273167
0.02,2703.6,8.31680411992676,1427.4856706660298,7.2741474985995636
0.025,2697.525,8.060627639875069,1423.004787495253,7.324694221534208
0.03,2688.525,12.114808696120209,1415.9752269064484,10.280115717141557
0.035,2686.225,12.054337446830132,1413.6865063580476,10.663885791612653
0.04,2679.1,10.762708647728854,1407.7354943325752,10.6190220605937
0.045,2670.55,14.540747344388222,1400.770943620893,12.653209628612526
0.05,2661.3,13.318966618881204,1393.8016436408766,12.699961940420401
0.055,2656.2,17.412344574747635,1388.63695574853,14.72873504388148
0.06,2649.75,14.904396185053107,1385.0770606763808,12.70734688806056
0.065,2637.7,16.547057992438663,1374.8538573343437,14.659441936373401
0.07,2626.775,15.888211240106811,1368.0209946756106,14.558074706611825
0.075,2618.825,19.954933198945035,1359.2377203413969,17.71800995375401
0.08,2604.725,21.81035686701771,1350.3424822836403,18.34314591475996
0.085,2592.5,18.550001727831834,1339.4095978210069,17.633549525981433
0.09,2580.225,22.372702575076183,1328.4049976815108,18.683752443790898
0.095,2569.975,24.17085286466177,1321.7092576914515,21.161925357993415
0.1,2550.7,26.22506141372877,1305.434580662207,22.60433620579937
