,count,count,size,size
,mean,std,mean,std
0.0,2802.2,20.774984957876622,5021.517058930113,27.52358922559988
0.005,2768.05,119.63811887178554,4947.056095597494,328.4404557000538
0.01,2777.0,88.95576544062901,4964.980321719888,215.5064128178524
0.015,2782.675,101.7746095735383,4965.2301958477765,239.0305272325204
0.02,2748.25,233.89541274373917,4883.147801148174,567.9455205689972
0.025,2800.975,30.63556463512336,5003.193136282007,55.49074269912102
0.03,2795.475,40.539305080504974,4999.538779305498,68.48226971369343
0.035,2732.9,220.0406489253456,4852.932642764425,582.1626247078297
0.04,2771.6,119.160697358113,4953.868957185526,324.2219996705483
0.045,2773.375,77.92523948450815,4954.993011397021,219.84202015971223
0.05,2761.975,217.64926943865328,4921.807897380451,500.8593636979535
0.055,2776.925,69.37944256969821,4981.61688611987,167.03429432646848
0.06,2774.15,89.67363903880303,4963.941082602333,219.84079688968376
0.065,2778.5,91.21825053556569,4967.582131495852,233.39645766183972
0.07,2781.925,72.1264514585322,4980.380315317653,196.99451451244624
0.075,2783.55,29.804448127840384,5001.856498292819,59.06585354411543
0.08,2791.8,33.710836726793254,5014.006955183874,37.910807565752584
0.085,2788.55,19.53819402199255,5008.262773631426,30.02594726745749
0.09,2780.55,33.869243289829214,5007.619879936868,39.42126441401369
0.095,2783.65,29.269350382180875,5013.150541466943,51.025472559751705
0.1,2768.675,140.5221740874244,4956.897495942171,364.39124220053054
