0,1
BA,0
BA,0
BA,0
BA,1
BA,1
BA,1
BA,2
BA,2
BA,2
BA,3
BA,3
BA,3
BA,4
BA,4
BA,4
BA,5
BA,5
BA,5
ER,0
ER,0
ER,0
ER,1
ER,1
ER,1
ER,2
ER,2
ER,2
ER,3
ER,3
ER,3
ER,4
ER,4
ER,4
ER,5
ER,5
ER,5
ABCD,0
ABCD,0
ABCD,0
ABCD,1
ABCD,1
ABCD,1
ABCD,2
ABCD,2
ABCD,2
ABCD,3
ABCD,3
ABCD,3
ABCD,4
ABCD,4
ABCD,4
ABCD,5
ABCD,5
ABCD,5
