count,count,size,size,components,components
mean,std,mean,std,mean,std
4975.0,0.0,4999.177683438927,9.331218753551675e-13,1.0,0.0
4974.0,0.0,4998.220386681351,0.5996940626802153,1.0,0.0
4969.0,0.0,4992.927674702489,1.3189802515471136,1.0,0.0
4964.0,0.0,4987.600652678441,1.8898888018250333,1.0,0.0
4959.0,0.0,4982.598943628027,1.7591320872492031,1.0,0.0
4954.0,0.0,4977.243183718021,1.7650223420408837,1.0,0.0
4949.0,0.0,4972.400459351278,2.651421978496491,1.0,0.0
4944.0,0.0,4967.37585891618,2.9981146734810493,1.0,0.0
4939.0,0.0,4962.355598157268,3.5900368381819208,1.0,0.0
4934.0,0.0,4957.396129940164,3.3834702496206575,1.0,0.0
4929.0,0.0,4952.034207004477,3.8092394778859004,1.0,0.0
4924.0,0.0,4947.0894902648015,4.034482529479234,1.0,0.0
4919.0,0.0,4941.9882880612695,4.353334516487178,1.0,0.0
4914.0,0.0,4936.640762472913,4.01655596711066,1.0,0.0
4909.0,0.0,4931.549181167774,3.932589865974549,1.0,0.0
4904.0,0.0,4926.544485546043,3.734136676632731,1.0,0.0
4899.0,0.0,4921.754999032302,4.025574174954708,1.0,0.0
4894.0,0.0,4916.440150029295,3.704518804445721,1.0,0.0
4889.0,0.0,4911.224543132313,3.5864724160036214,1.0,0.0
4884.0,0.0,4906.163303409749,3.9431228623179853,1.0,0.0
4879.0,0.0,4900.778366860622,3.4700296960244383,1.0,0.0
4874.0,0.0,4895.508528512289,3.747237951229588,1.0,0.0
4869.0,0.0,4890.423097901011,4.034588785443523,1.0,0.0
4864.0,0.0,4884.893496682387,4.338840138255513,1.0,0.0
4859.0,0.0,4880.111094153356,4.724748025115671,1.0,0.0
4854.0,0.0,4874.709683733391,4.559871961800903,1.0,0.0
4849.0,0.0,4869.667301263612,5.384442463772565,1.0,0.0
4844.0,0.0,4864.83445135431,5.104578683254914,1.0,0.0
4839.0,0.0,4859.856887957497,5.024380461465302,1.0,0.0
4834.0,0.0,4854.236051237782,5.4355842644173835,1.0,0.0
4829.0,0.0,4849.375911002701,5.562705030004889,1.0,0.0
4824.0,0.0,4844.019667419341,5.30913368189488,1.0,0.0
4819.0,0.0,4839.48494225322,5.458050260053407,1.0,0.0
4814.0,0.0,4834.14746217225,5.271773261752458,1.0,0.0
4809.0,0.0,4829.235844462068,5.335783005374889,1.0,0.0
4804.0,0.0,4824.442493368342,5.930118755298343,1.0,0.0
4799.0,0.0,4819.266224523788,6.160364100583975,1.0,0.0
4794.0,0.0,4814.035211861572,6.58376800431818,1.0,0.0
4789.0,0.0,4808.914278305378,6.302733172952983,1.0,0.0
4784.0,0.0,4803.742612326208,5.879989997753537,1.0,0.0
4779.0,0.0,4798.396303674482,5.991659706309626,1.0,0.0
4774.0,0.0,4793.491450822003,5.566060417247882,1.0,0.0
4769.0,0.0,4788.674563594588,5.189534702573621,1.0,0.0
4764.0,0.0,4783.712327554625,5.358734301304912,1.0,0.0
4759.0,0.0,4778.842931058512,5.42553633243012,1.0,0.0
4754.0,0.0,4773.9662171867385,5.228251936434626,1.0,0.0
4749.0,0.0,4768.998066533541,4.698376497331322,1.0,0.0
4744.0,0.0,4763.977767280976,5.169666780307934,1.0,0.0
4739.0,0.0,4759.000760917863,5.124119587066575,1.0,0.0
4734.0,0.0,4753.98011652212,5.338492074807257,1.0,0.0
4729.0,0.0,4749.119746997285,5.576703788699629,1.0,0.0
