lap,lap,nlap,nlap,netlsd,netlsd
mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0
0.993418506115448,1.306932985313466,0.044770758638165,0.042739299282292066,0.0023828336993250566,0.0030904666781959513
1.3957146173813497,0.9771753993001994,0.04936003872656371,0.03484808220721525,0.0020097329880364103,0.0025887953984225763
1.4752998081515676,0.8151057620177681,0.054633949840348875,0.020153130738712315,0.0017918475842974434,0.0020487187273900364
1.4574450542459763,0.7851901573833453,0.06806236373942898,0.03175905999307917,0.0027520882715474757,0.0030343468223061804
1.48492216868363,0.7993472111111695,0.06358730870524318,0.021909518575378404,0.002186466239612464,0.0025528144886217455
1.7641495675315206,1.0728562197733564,0.07237385582001707,0.017661735145308298,0.002645346162661189,0.0024322578945897557
1.9834911951407244,1.24387031357836,0.07567107332996603,0.005787556753393959,0.002451855239057732,0.002555099497085079
2.313403102581592,1.410150630334957,0.08056346509203005,0.012413015686619518,0.0033208841098279823,0.001724150555692724
2.2847519006153227,1.3444570591037703,0.0760519913214119,0.007323173980690649,0.002816020917421957,0.0012026789632965888
2.25411012356652,1.2781039753423273,0.07625567434483907,0.003615775055241672,0.0031689464190373896,3.101079983531893e-05
