lap,lap,nlap,nlap,netlsd,netlsd
mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0
0.09299152293327076,0.09775433241871571,0.013646121247434615,0.007890759509288412,0.00022330716234454287,0.00014939874528719125
0.21512158616574228,0.08499142011296387,0.02768432458744558,0.0051199964287886235,0.0004723421799588595,0.0003164557775631375
0.32283080734381353,0.10738082026590574,0.03518649008394386,0.008699991481727383,0.0008830600378924309,0.0005995988333344387
0.43684208381147827,0.20526292934068066,0.039929897884529726,0.009122885571509061,0.0010285624366884382,0.0006694050018324315
0.4760472055214667,0.21438269270920982,0.04217484948238098,0.00884786534542504,0.00106698557246726,0.0006404734442927412
0.6028734376682875,0.3217307239769477,0.04643502139536166,0.009406574616574667,0.0011618208922708196,0.0007671179889554004
0.6125072112921313,0.3212358283678115,0.05115053790009977,0.01062980260924934,0.0013890935389662465,0.0010515020811147123
0.6450640457310286,0.3287633879441564,0.053548850161125074,0.012458624596058517,0.0015048344531749256,0.0011015892654168997
0.6950693239240993,0.37130743466137844,0.05502042947027334,0.010864873951232932,0.0014988857965256232,0.0008732447981944838
0.7507074489755632,0.3901138581823103,0.057758183786394655,0.010753031558078338,0.0015877495492524888,0.0008534797469928254
0.8102751008705189,0.41803962280000395,0.061197127342226654,0.014288808998376302,0.0017691126544892746,0.0011963362395822042
0.8859463706261442,0.5789247706714058,0.06287538425155563,0.012918491958352471,0.0018085714232532126,0.0012822553991008437
0.925353346091357,0.5536037840839734,0.06447551356678391,0.01396784558068398,0.0019581150168445,0.0014998824676440456
1.0137457874195424,0.5089887313652317,0.06672964046154171,0.011785957262345648,0.002096219443864878,0.0015485039827047233
1.008892338063847,0.48440998848506495,0.06697667807966258,0.01017909114701001,0.0023356480594155333,0.001510172415566258
1.0534279016351662,0.5209459821114396,0.06472288049735078,0.006437235548728513,0.0019519035834656018,0.0009897822693955493
1.1443572577159327,0.5620823908386925,0.06349735450012962,0.008498105406477515,0.0018139900452707083,0.0010705331162352352
1.2097627958213626,0.5455708280730083,0.06294209278814329,0.009114655674410024,0.0016592229123239357,0.0010861736609499217
1.2658235190343776,0.5456290736005803,0.06483130820474725,0.009502563863105077,0.001583418819383079,0.0013141938154758008
1.4039552300695812,0.6083562579136438,0.0647441099680668,0.006926050235873863,0.0015854649638439196,0.0009114301507085537
1.4363541137775981,0.5780382217468699,0.0628782404481269,0.008267269937058473,0.001645684770962857,0.0008498048327923384
1.5600872945570123,0.5255807724397948,0.06486353063762637,0.0098975641379214,0.0015168975114913884,0.0009907664908129668
1.6768216940349667,0.588379057754906,0.06735245082903929,0.011366313493590281,0.00186609308582468,0.0010844377118939326
1.7290937238514434,0.550339219390342,0.06733784549223322,0.009155247276902282,0.0017339250246681162,0.00108761611775701
1.753634682707148,0.6156235335388723,0.06761880780060117,0.009677448536316722,0.0017911460243945358,0.0011643194294310463
1.819832376364704,0.6348626065684905,0.06977936639304186,0.011353987606748833,0.0019388733221522743,0.0012921752137636975
1.8621323536163097,0.5968273026002675,0.07738971087302624,0.02232778071384743,0.0023938392309743256,0.0017711557854639404
1.950188606255957,0.5548112028561433,0.07817422893165261,0.021514941579827914,0.002426055277203607,0.0015127129170219888
1.9722942122143388,0.5331717468771262,0.08014693413264413,0.02260591166046664,0.0025932530973797403,0.0015033398070922036
1.966889650053714,0.50115990974111,0.08468597725506248,0.026364286113268135,0.0028331858819807,0.001779435884856502
1.9971495247392046,0.5122899709867837,0.08588330616747342,0.026662714912864472,0.0030469714902015554,0.0019066700302193982
2.077664627922603,0.5490607226259725,0.0889908326484306,0.027863952511036127,0.0032372165568654195,0.0020153354509910375
2.0502543352928386,0.5448855736227642,0.09070121101870224,0.028597219786024784,0.003234810497797233,0.002202751075873214
2.0958107188514923,0.544476430127734,0.09309674835057262,0.02924289406054175,0.0032924758149327172,0.0024748401632505774
2.1316887090871712,0.5869055654369866,0.09494334887115524,0.030189625199284115,0.0033331717424662293,0.0026668814367051194
2.2029039481285846,0.6118927300222444,0.09523606406925617,0.030918462515569227,0.0033386421024252204,0.0027041932367300394
2.274254456078515,0.5517376122552539,0.09488600777302816,0.027235528005074193,0.0033220009338895927,0.0024499328595015135
2.2919728754161914,0.5525268125695116,0.09718858448174107,0.02653573849635097,0.0036068321663765167,0.002307490138674553
2.294183326705309,0.5577619988028054,0.10520759227409189,0.028823887855403612,0.004132067780981973,0.0025661131154093237
2.396872503379309,0.5689596852739546,0.10499167916689693,0.029760335548002056,0.004016577239291545,0.0026166512586748435
2.3826494456767247,0.5597592007643618,0.10720900772617843,0.02997118901758288,0.004336630329773856,0.002847919994336352
2.437566883596678,0.5616458692200301,0.10878814423977132,0.03236141867924173,0.004303710242639695,0.0030371093425510445
2.4540972341199185,0.4875479794606489,0.11159469003815858,0.032452352075480057,0.00457967950210051,0.002920869514365657
2.4006253380923352,0.5095175462093445,0.1153570409505604,0.035463154420563185,0.004977565971207623,0.0031124788754113117
2.399538595386653,0.5077816575025706,0.11416419171516697,0.03504003922123891,0.005007941045493192,0.003012501068393073
2.395470661175956,0.47071108842255266,0.11527549190510125,0.03283006721877752,0.005167256986004119,0.002745123784946205
2.514604372158425,0.4313512636351541,0.112443322410044,0.03186940492699236,0.004952256766444738,0.0026579926224052277
2.544889488579842,0.3893145897071499,0.11556628796138066,0.03220678161066393,0.005353292160100052,0.0028369787141481004
2.6573219191038087,0.4907128183653788,0.11621294529626662,0.03152678194588509,0.005114134270289876,0.0031641417174694715
2.7377529399529275,0.4932167131007143,0.11932478253174125,0.032497907444926824,0.005224476507809517,0.0032934794997962254
2.7687809994075625,0.5472504657110016,0.12317926284776974,0.03016190524516374,0.005471085877836811,0.0033711666248865614
2.825464764664197,0.542612870200679,0.12094748334706189,0.029318613368644112,0.005286595407562759,0.0033706805371457272
2.89653458014869,0.6119939784713457,0.12029802800625782,0.027383931762918024,0.005501115134348725,0.0029912921855851796
2.9981059327108643,0.6395536111322312,0.11799039411920884,0.030431171918857962,0.005203285340528386,0.0033037144324957863
3.0151822598248783,0.6637207000548392,0.12083818949020801,0.030279025317314034,0.00528807653758441,0.003459916324053103
3.033811675586999,0.6415536788232084,0.12636764442187312,0.03388750637479399,0.005727663416147036,0.0036336402439679613
3.0989814877633526,0.6854542138263028,0.12355718467280186,0.03287898118273759,0.005629440823948098,0.003359286584298503
3.230294946644382,0.6411568639505925,0.12144452128658223,0.03136387973302645,0.005556044341362964,0.003077749907359758
3.2411279782557942,0.6225518372824963,0.12682344255522318,0.03206304893342676,0.006013199726956065,0.0031877030021492166
3.277911317026041,0.612250781465638,0.12014179666388687,0.03239872936029563,0.0056887060797266315,0.0030023117803106517
3.3577708778816975,0.5405552295498192,0.12435135196229341,0.03644758769987841,0.005903207557331949,0.0030242905560623743
3.40961761009655,0.6052707615735776,0.12567665829230054,0.03623481225428149,0.006008551953930545,0.0030140271148895283
3.428878842007845,0.636369065307243,0.127337419198013,0.03909321202609165,0.0060620982382822855,0.0033664667834557944
3.4266241781576063,0.7238072782264001,0.12860638716537048,0.043417649212477545,0.006280234041865905,0.0035866318410211436
3.476276437437665,0.6783308451521979,0.1311796594993599,0.04323299209873695,0.006293367822977869,0.0034909737513802957
3.4643619227929485,0.7092700758027266,0.13892491130111626,0.04727622876806401,0.006727614326377923,0.0037585891811889732
3.4935683082023674,0.7295948625591452,0.1408156175511567,0.0493901929920434,0.006824371740062509,0.003765378861083978
3.5460550912932574,0.71684161416173,0.13653051448276812,0.04628758551382761,0.006558580612568071,0.0034778859156567154
3.6602077535903783,0.9024262448944337,0.13769897125838473,0.04479570937545564,0.006894517627731557,0.0032201791112102265
3.779046615579804,0.9697946045879987,0.1420786069880806,0.043898405940036314,0.007134670753883121,0.003143396992225005
3.798503032872034,0.9825536887876476,0.14439557788742144,0.04788743355204394,0.007442496461123195,0.003320053779187376
3.8439481591826583,0.9375925658384046,0.14492793165275625,0.048601141663103135,0.0075174371191294945,0.0033179800353520866
3.8471576484792323,0.9325585030692032,0.15184799404145088,0.05062976210750341,0.007889819002747494,0.00330878554248836
