,count,count,size,size
,mean,std,mean,std
0.0,3585.0,0.0,3606.0930540586123,0.0
0.005,3585.0,0.0,3606.1285130810807,0.25048341859477763
0.01,3585.0,0.0,3606.1671987060517,0.6791905614600642
0.015,3585.0,0.0,3606.3579352742504,0.7917808399073875
0.02,3585.0,0.0,3606.1819683773706,1.4948309279097163
0.025,3585.0,0.0,3606.235573790752,1.5045472043550339
0.03,3585.0,0.0,3605.782064197275,2.044147302495228
0.035,3585.0,0.0,3606.1344777838385,2.454951054897597
0.04,3585.0,0.0,3606.1009670690355,2.1935493502604406
0.045,3585.0,0.0,3606.098277465012,2.7490764951729183
0.05,3585.0,0.0,3606.158606954364,2.773774434775819
0.055,3585.0,0.0,3605.7771659646764,2.778370762367935
0.06,3585.0,0.0,3605.798808275941,3.1664707654274307
0.065,3585.0,0.0,3605.385458170207,3.9461883091448673
0.07,3585.0,0.0,3606.0507248746785,4.203592235908295
0.075,3585.0,0.0,3607.3966355479993,4.448088624809809
0.08,3585.0,0.0,3605.9969169916135,4.416549695493002
0.085,3585.0,0.0,3605.8972729745838,5.91218786002881
0.09,3585.0,0.0,3607.0564438852975,5.945476996412608
0.095,3585.0,0.0,3607.8428192103165,4.210868443784445
0.1,3585.0,0.0,3607.1951933723853,6.452061145737539
