,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.0,0.0,2549.5726314670355,15.667469486026503,3.075,1.2065526224617102
0.005,2986.0,0.0,2548.8320619739934,21.68582858298409,2.825,1.0098870208453
0.01,2986.0,0.0,2547.5851472865097,21.13514812237347,2.9625,1.0942009143779952
0.015,2986.0,0.0,2544.2483755248304,21.16183927048621,3.3375,1.0277402395547233
0.02,2986.0,0.0,2546.654031658426,18.08066618519613,2.9375,0.900053417218197
0.025,2986.0,0.0,2546.9370654533645,20.239865643889843,3.0,0.8770580193070292
0.03,2986.0,0.0,2545.5918928144165,18.343970362703455,3.15,1.1613431657860431
0.035,2986.0,0.0,2549.1517079557407,24.39113921831568,3.35,1.1832159566199232
0.04,2986.0,0.0,2544.3641836421875,19.77916939182585,3.1,1.0451352507248486
0.045,2986.0,0.0,2543.5433666602557,17.59166195141327,3.325,0.9841695705465312
0.05,2986.0,0.0,2545.780572024868,18.46503964600016,2.975,0.6975230903263788
0.055,2986.0,0.0,2545.384068150824,15.813387558372215,2.9,1.03898372436106
0.06,2986.0,0.0,2544.416983995971,19.540379297470697,2.8625,0.8163984384210998
0.065,2986.0,0.0,2549.1539845504017,15.576914988124066,3.1125,0.9301743701985983
0.07,2986.0,0.0,2545.4727322046365,18.800657429195624,3.125,0.9723748353967314
0.075,2986.0,0.0,2541.0901783628688,17.357738916718983,3.0875,0.8311831233942281
0.08,2986.0,0.0,2545.3754268553935,21.008079095609624,3.1375,0.8242129112534717
0.085,2986.0,0.0,2539.603979736375,19.287091557280352,3.1,0.8785185665624099
0.09,2986.0,0.0,2541.2777120548985,19.608168070121703,3.3625,1.1265302982257124
0.095,2986.0,0.0,2542.4218062795617,17.685982623598772,3.3,0.9922778767136677
0.1,2986.0,0.0,2530.475893682219,20.53111439105435,2.8625,0.9870150545704549
