,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2986.575,5.35837470574609,4881.981344479942,18.609462813390284,1.15,0.4266746794119403
0.005,2984.85,5.030929974692196,4883.276460606762,16.598009931353115,1.1,0.3038218101251001
0.01,2985.225,6.346763762454866,4885.833993097956,19.923271082294615,1.075,0.2667467828369185
0.015,2984.0,5.486580365087538,4884.68133665524,13.421828273285964,1.125,0.3349320635285418
0.02,2983.225,7.043773391424764,4881.040462469582,20.56314764930548,1.15,0.36162028533978946
0.025,2984.925,7.426175120684734,4885.669441212956,18.22651623157392,1.1,0.30382181012510023
0.03,2983.6,6.372215329469667,4880.067805885459,22.383072996105913,1.175,0.44649633185388443
0.035,2983.7,5.506173691225943,4886.308101509244,19.936927439474125,1.1,0.3038218101251
0.04,2983.95,6.412927648558109,4888.463978045407,17.154870529234366,1.2,0.40509574683346666
0.045,2982.95,6.690789689316702,4883.222785411745,20.10201826890577,1.125,0.40430377003131995
0.05,2981.8,7.236658812548149,4881.507002298759,17.5720747399584,1.25,0.5430209893473685
0.055,2982.4,7.267066561567771,4881.819690425696,20.62041137813816,1.175,0.5006406152531231
0.06,2984.5,10.005126890877701,4886.782622078742,18.424155913251973,1.075,0.26674678283691866
0.065,2981.475,7.417883795261286,4886.804935451636,18.973548974442505,1.15,0.4266746794119403
0.07,2981.625,8.550566033145378,4881.058591107963,22.44302088117435,1.175,0.3848076442547926
0.075,2981.75,9.297780269974009,4881.874204508719,20.32618448546928,1.125,0.40430377003131995
0.08,2980.8,9.092685141195812,4882.329180719906,24.129982688832037,1.15,0.36162028533978946
0.085,2980.9,8.154910428849853,4889.8815239509295,22.5905394288871,1.15,0.4266746794119403
0.09,2980.6,9.978952208497999,4881.68482125882,24.523877702567454,1.15,0.36162028533978946
0.095,2976.9,10.989038827803563,4887.685023202769,20.04578656636567,1.05,0.22072142786315224
0.1,2981.425,10.03554579916705,4886.119974041714,17.77984596223089,1.1,0.3038218101251001
