,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2488.0,0.0,1120.1993103631785,2.3027027215986587e-13,10.0,0.0
0.005,2488.0,0.0,1120.1565117287323,0.26936756949877555,9.95,0.22072142786315221
0.01,2488.0,0.0,1119.997074941421,0.48229782030687685,9.9,0.5905234531480935
0.015,2488.0,0.0,1119.64179417332,0.6624183221288122,10.075,0.7641821503897867
0.02,2488.0,0.0,1119.4406023064766,0.7991838695152425,10.125,0.9111137169026735
0.025,2488.0,0.0,1119.1918925906873,1.2408684676517647,9.75,0.9268086959962983
0.03,2488.0,0.0,1119.0416296701537,1.4743827545576562,10.15,0.9212588934267877
0.035,2488.0,0.0,1117.67938305249,1.7121650898778646,10.2,0.9660917830792958
0.04,2488.0,0.0,1117.0802118837632,1.719092006226692,10.0,1.377474463442389
0.045,2488.0,0.0,1116.1507717648685,2.3582329831279414,9.9,1.2567765033955638
0.05,2488.0,0.0,1116.2469183000499,2.2961591737985185,10.075,1.4391503903879699
0.055,2488.0,0.0,1114.4988478253622,2.6907233036136184,10.2,1.3811923499977503
0.06,2488.0,0.0,1113.594345684327,2.4438628772206337,10.275,1.219236835704393
0.065,2488.0,0.0,1112.092243593945,2.845810456349968,10.25,1.1712364713391024
0.07,2488.0,0.0,1111.157769050983,3.130418780840903,9.8,1.5224811059414558
0.075,2488.0,0.0,1110.292355857144,3.5258637024742687,10.1,1.4464811413591578
0.08,2488.0,0.0,1109.4877424178255,5.16599044928851,10.175,1.448031378042227
0.085,2488.0,0.0,1108.0180191183713,4.4532662114367785,10.05,1.5681117176318655
0.09,2488.0,0.0,1107.9875490837003,4.731539413763985,9.9,1.7364862842489186
0.095,2488.0,0.0,1104.543529038226,4.736651026823401,9.65,1.8885620632287057
0.1,2488.0,0.0,1104.6019278419167,3.9565717928797595,9.65,1.9552690155262331
