,count,count,size,size
,mean,std,mean,std
0.0,3238.0,0.0,1756.5903452274401,9.210810886394635e-13
0.005,3237.4,2.771651363727279,1755.979647802996,2.7637398916023512
0.01,3238.275,2.438867959336242,1756.9440937167485,2.535820726109761
0.015,3236.725,4.3144806859856955,1755.3556905625235,4.469748293023009
0.02,3238.725,4.187818108851018,1757.0106498748755,4.649108632581369
0.025,3236.725,5.674899750611209,1754.6078864169679,5.549483153332921
0.03,3236.95,6.512118880033773,1754.249425955472,6.427802429341929
0.035,3235.675,6.9407289205614395,1752.957852563072,6.702450847071502
0.04,3236.525,7.228815202422123,1753.629116978668,7.2070067483538915
0.045,3234.8,8.134131949022132,1751.3199610057186,7.336019738195181
0.05,3233.675,8.942515850899548,1749.534160050704,9.823617734592561
0.055,3232.95,8.863494709285863,1747.5898396230227,9.43203086025467
0.06,3230.525,8.782230018768816,1745.0700350917018,9.218146421729877
0.065,3232.55,8.56333867313265,1745.5975342322913,9.675769163162009
0.07,3232.075,10.552402813018704,1745.478454412568,10.380381167013644
0.075,3227.85,10.108513801843044,1741.3682851602039,10.491934330938664
0.08,3227.625,9.95551000638237,1739.0106433863607,10.544227598516525
0.085,3229.4,9.953223933312591,1740.2838295183196,10.487256945848365
0.09,3224.6,11.892251301820059,1735.4084973246383,11.670409415672545
0.095,3222.9,9.133763792962954,1733.0660812080478,10.205788823289083
0.1,3219.275,9.976864262523593,1727.9645885124132,9.818329126083537
