,count,count,size,size
,mean,std,mean,std
0.0,1673.0,0.0,691.4835922388231,1.1513513607993293e-13
0.005,1671.75,2.7245324228345904,691.0272147632666,1.205142836812927
0.01,1671.325,3.4521453753148483,690.9552509644399,1.5463097091431008
0.015,1670.3,4.083738860030483,690.6359007997237,1.885459267305171
0.02,1671.025,4.293629747690923,690.4170227613231,2.581193784733318
0.025,1672.225,5.351671198362677,690.4905734570583,2.7081840949833085
0.03,1671.2,4.75124814910345,689.2066331198866,2.878230426945014
0.035,1670.15,5.9292841268074055,688.266705741591,2.9248628750902324
0.04,1669.275,6.1393539290927555,687.2870187319484,3.200661703746909
0.045,1670.325,5.617680422855444,686.9982294289485,2.989118772915363
0.05,1669.625,6.6436300704374345,685.1992854805889,3.7313099630094575
0.055,1669.725,7.834792553665624,684.1350387110413,4.366219597393523
0.06,1671.1,7.486055412633922,684.1658591649987,3.8375357887501043
0.065,1671.15,6.183310871477621,682.0953698501618,3.831220065513524
0.07,1670.425,7.685776073120648,682.1511392805564,4.200847026017625
0.075,1669.225,7.262434076668006,680.3213228817943,4.3481404706697475
0.08,1671.35,8.22613097204456,678.6339914290893,5.846847301761849
0.085,1672.4,7.798093126544231,678.4166184937052,5.532953383804964
0.09,1670.325,8.504561370380259,676.5731754486891,5.2669888057610335
0.095,1669.05,8.249164681876461,673.3205990237876,5.354181287549196
0.1,1671.9,8.613644512915064,673.539944244061,5.486296096045172
