,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3252.0,0.0,3202.733545751762,0.0,1.0,0.0
0.005,3252.525,0.5057363253408153,3205.885492925688,4.140891810142507,1.0,0.0
0.01,3252.175,0.9577618139744835,3206.401391164766,3.7537766164876785,1.0,0.0
0.015,3252.1,1.3165611772087669,3205.741538887539,5.454359839379481,1.0,0.0
0.02,3252.15,1.8612099731364438,3205.1622904386304,5.378278592238094,1.0,0.0
0.025,3251.95,1.8803982120544132,3205.3042479655865,5.408921060591739,1.0,0.0
0.03,3251.7,2.0153258946231154,3207.380239579095,6.240385898863386,1.0,0.0
0.035,3251.6,2.273594240235221,3206.674545237228,7.167153776515945,1.0,0.0
0.04,3251.55,2.5615500115239724,3206.655341866409,7.896558661203072,1.0,0.0
0.045,3251.425,2.5205565116071353,3204.7226272931835,5.973277952565918,1.0,0.0
0.05,3250.875,2.377107701733564,3205.6266838751253,7.49220287748578,1.0,0.0
0.055,3252.075,2.302590514382242,3205.736953948748,9.623563430248863,1.0,0.0
0.06,3251.975,2.8237772484241654,3204.9678578219005,7.401794635027196,1.0,0.0
0.065,3251.75,2.789632822084527,3207.945796464303,10.471380898470494,1.0,0.0
0.07,3250.675,2.49499498997493,3204.7515924769314,9.593727198902778,1.0,0.0
0.075,3250.65,3.206963577064041,3204.4605701205496,9.093123433426795,1.0,0.0
0.08,3250.7,2.928200637654287,3206.190029683294,9.797848855677623,1.0,0.0
0.085,3251.2,3.1881189695653704,3203.4427563349573,9.227177134486869,1.0,0.0
0.09,3251.525,3.8296247389301277,3206.8073086402924,11.469741835635885,1.0,0.0
0.095,3251.15,3.6832956257496727,3206.682382512884,11.40634661331791,1.0,0.0
0.1,3250.85,3.2859452060915295,3203.4208119206496,10.777412745274953,1.0,0.0
