,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2979.2375,4.204298014517025,5029.198402786061,9.729422848086987,1.075,0.12909944487358055
0.005,2979.08125,4.875168471776655,5032.562638345464,11.275174636662143,1.075,0.14096735392208676
0.01,2979.03125,4.852367747441475,5030.798122380472,13.044265628991727,1.09375,0.15696949728187026
0.015,2978.73125,5.31579272014906,5033.547661939129,10.332819247530901,1.13125,0.20402598502176778
0.02,2977.56875,6.260116812009184,5030.861084963994,11.391075191723113,1.0875,0.16554107089736425
0.025,2976.95625,5.749271832377044,5030.910299309484,11.8366658446729,1.15625,0.2169684781548244
0.03,2978.75625,4.185401789676309,5030.167252666981,10.15945222929355,1.11875,0.14965237496723308
0.035,2976.3,5.259058119824529,5030.959489745846,11.687118234461174,1.14375,0.18680426476216577
0.04,2978.55,5.4113484740582285,5033.580574333661,12.68134957427815,1.075,0.12909944487358055
0.045,2978.21875,6.463702276202441,5030.838036788891,8.786480297861104,1.15,0.18605210188381266
0.05,2975.45625,6.162304633611996,5032.553875765955,10.677677643934127,1.125,0.2041241452319315
0.055,2969.70625,53.31870454922636,4998.922627694539,209.8019732836934,1.3125,0.8296392481381785
0.06,2977.5,5.944724012916293,5029.509096762558,10.844359026411558,1.10625,0.20323899661135342
0.065,2975.3625,5.900334084413552,5033.156846939094,10.954680581943787,1.11875,0.2191731255751009
0.07,2975.5375,6.056769363960056,5029.681721800654,11.742558823766524,1.08125,0.15387619898926735
0.075,2978.85625,5.00925025737641,5034.469872541505,11.76438126531865,1.1625,0.19240382212739635
0.08,2976.55,6.679042999159041,5034.665130404017,10.569221287204293,1.0875,0.14489164828791812
0.085,2979.25,6.8530827800153995,5035.214461946515,12.85636238840915,1.1,0.17722938923964165
0.09,2978.66875,6.4986161002130824,5039.214945887718,12.478311682320717,1.19375,0.21548618255422988
0.095,2978.55,6.665111998212631,5033.063796786736,11.39321668350381,1.10625,0.19519467599927395
0.1,2979.4125,7.633124087379514,5038.017132157085,14.036302756974226,1.1625,0.22324816592694238
