,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,4183.0,0.0,3107.7139504826673,1.3996828130327513e-12,1.0,0.0
0.005,4185.4,2.9806392814823788,3110.0617055880343,4.974772679296185,1.0,0.0
0.01,4185.05,3.3791154245795725,3108.7823820028557,5.026679359401079,1.0,0.0
0.015,4185.7,4.305443311119443,3109.8538187666877,6.820296414601052,1.0,0.0
0.02,4182.55,5.915857369904437,3104.215488654628,9.879854735140027,1.0,0.0
0.025,4182.0,5.857968032832222,3102.5667213256156,10.660251956504611,1.0,0.0
0.03,4178.45,7.258207695248768,3096.871684106688,12.172376926852964,1.0,0.0
0.035,4179.25,7.859791077978707,3098.1845706832355,12.633766397748284,1.0,0.0
0.04,4176.3,8.8858254955205,3093.686925890608,15.235281214298018,1.0,0.0
0.045,4170.6,10.174270955389588,3084.4297892661093,17.292395213453364,1.0,0.0
0.05,4168.45,10.63991986515134,3080.8719180009502,19.316484171409677,1.0,0.0
0.055,4162.55,8.982292521810255,3070.614942704898,15.573408584046069,1.0,0.0
0.06,4149.9,17.82930762891021,3053.4887246735393,28.807327981991367,1.0,0.0
0.065,4155.3,9.787747442593727,3059.789836794273,17.500990904518734,1.0,0.0
0.07,4145.05,9.949742128369593,3041.4864491582784,16.323461437597658,1.0,0.0
0.075,4138.8,10.144223142158042,3034.5277197760074,16.216469785178607,1.0,0.0
0.08,4134.85,13.07981570769896,3026.224007408003,25.215284323129328,1.0,0.0
0.085,4126.85,13.243767153686019,3013.1640462262208,22.85409630639831,1.0,0.0
0.09,4128.0,15.410181186816926,3016.960821972897,27.46472664854503,1.0,0.0
0.095,4119.5,11.967060053153801,3004.472374985838,23.090277098535058,1.0,0.0
0.1,4104.45,15.44932292844474,2980.8182235143354,28.092748268570105,1.0,0.0
