,count,count,size,size
,mean,std,mean,std
0.0,4981.0,0.0,5149.917288655424,0.0
0.005,4981.0,0.0,5150.002874958124,0.3591600853625914
0.01,4981.0,0.0,5150.129984844962,0.722105857865683
0.015,4981.0,0.0,5150.427753459274,1.0021892601392357
0.02,4981.0,0.0,5150.979344983597,1.5482453319639304
0.025,4981.0,0.0,5151.393888897509,1.5052575136247284
0.03,4981.0,0.0,5153.021007041606,2.272838228469502
0.035,4981.0,0.0,5152.9703855057105,2.3236702760421233
0.04,4981.0,0.0,5153.86939300254,2.2504732582367657
0.045,4981.0,0.0,5154.565912961625,2.6009316096983883
0.05,4981.0,0.0,5156.585810017964,3.9278163384241274
0.055,4981.0,0.0,5155.862654244526,3.0960211799922557
0.06,4981.0,0.0,5159.394803166642,3.709281813973963
0.065,4981.0,0.0,5159.808065744047,3.803116342646396
0.07,4981.0,0.0,5161.532300450084,4.163863520102744
0.075,4981.0,0.0,5162.781338819089,4.97647650600447
0.08,4981.0,0.0,5164.962069557039,5.791548297516537
0.085,4981.0,0.0,5167.558785407296,5.781433958040779
0.09,4981.0,0.0,5170.610705974112,6.11927409376506
0.095,4981.0,0.0,5171.899845767635,6.640825252130721
0.1,4981.0,0.0,5173.384243641498,7.631487825759087
