,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.4451811178890159,0.13139220702408452,0.06144282798491103,0.01096371095120959,0.0018776295555790745,0.0011048575664043942,0.030086721610762764,0.0007269182051621861
0.01,0.584936460437195,0.13137383993687624,0.0826702401588542,0.013646262979495687,0.0028956534879162345,0.0017204869851894621,0.030844258650242706,0.0010062174074332892
0.015,0.6585786259001097,0.11798868655062719,0.10651193349348842,0.028156363045074257,0.0038009034950766394,0.0026105184111560966,0.03132543354971959,0.0007308207910257293
0.02,0.7879431777470594,0.17192113499965817,0.1205113066649413,0.025828458276479598,0.005510958539140094,0.003351464899164596,0.0320370718350067,0.0010090611162727682
0.025,0.8043875563118045,0.11379944067151872,0.12251262718337812,0.023147884612130472,0.005034379687127656,0.0030597007421274552,0.03225016193270323,0.0010207365193814332
0.03,0.8966150984599655,0.14249149194608832,0.1390902711580365,0.03164282959810022,0.005891911015887663,0.004447732818563298,0.033177682181962986,0.001408545609001533
0.035,1.0062065285940114,0.1812590072338347,0.15199381717293683,0.057660828209615995,0.0064489795633212695,0.006451268013482194,0.03352208092646351,0.0017101519558183076
0.04,0.9415452027372261,0.1170652745914236,0.14425217043194755,0.034429313244547864,0.006108826344569114,0.004450601871958275,0.033337938512738495,0.0014785385263279026
0.045,1.080659862642538,0.1693104659559211,0.15043409056327045,0.03805519416466429,0.006341860499542105,0.005847002654792921,0.03439249016748761,0.0023941275467813435
0.05,1.058858197786024,0.12241485527823456,0.15185940730259698,0.03372558569293632,0.009209967970213001,0.004141263918919832,0.03508221441141747,0.003429913592071277
0.055,1.1039434001272135,0.15505291759108833,0.1524626484753122,0.02956019132623794,0.005751941605195515,0.0037498391332020657,0.03580265591999569,0.004629583394902992
0.06,1.1848090951388852,0.10712351073761409,0.16919272010534342,0.03426253654976909,0.009242986958696225,0.004530615108809806,0.03471961565580003,0.0023642702135591993
0.065,1.240656736332453,0.16700689136596736,0.16385080380839195,0.04779491845781336,0.00784222317195238,0.004684157052031171,0.03659165117763276,0.004792799938028864
0.07,1.2516830152208116,0.17048508520882755,0.18701694193497706,0.05409859254257115,0.010641553162778997,0.00733385839170789,0.03550949148566831,0.004434770980192396
0.075,1.2915056879100606,0.2587629417778169,0.19245834877561996,0.06111143324606652,0.009209611358403197,0.006950148862454659,0.03647613734932509,0.00354803177859579
0.08,1.4187180732254816,0.26122529183350246,0.15750910840485688,0.04202263399699071,0.006470613854705777,0.003427577618746419,0.039358423531274576,0.006814047228633949
0.085,1.3631778035878135,0.24660470087919023,0.17666259330359418,0.07126864852793148,0.007644588566537512,0.005040116832147229,0.037029076593039945,0.003579212810269737
0.09,1.4252388488876244,0.23523042055262663,0.18178545823592443,0.05826389009692224,0.006717190155607007,0.004648320639395799,0.03739446962162633,0.005109503509597387
0.095,1.5032133510856347,0.24257686916399845,0.21264695585168308,0.07362117888946718,0.014305404973861208,0.008960109992992118,0.03834446255355502,0.0066988400638338195
0.1,1.4957372961888207,0.286640686302206,0.20689624556555097,0.07011140748565058,0.009858294832447273,0.00611029142266161,0.04026385641516357,0.0065570988981179254
